"z","dest","src","probability","transition energy (in eV)"
92,3,13,"8.12926E-02","2.02658E+04"
92,3,15,"5.05497E-04","2.06419E+04"
92,3,17,"7.04056E-04","2.07233E+04"
92,3,19,"3.84318E-05","2.08406E+04"
92,3,20,"1.57439E-02","2.09317E+04"
92,3,22,"1.12539E-05","2.10351E+04"
92,3,24,"1.45009E-04","2.09918E+04"
92,4,5,"2.15060E-02","1.16184E+04"
92,4,6,"2.71781E-04","1.19835E+04"
92,4,7,"2.47230E-04","1.28655E+04"
92,4,8,"3.50481E-02","1.34390E+04"
92,4,9,"3.07931E-01","1.36149E+04"
92,4,10,"5.42881E-03","1.57621E+04"
92,4,11,"6.04341E-05","1.59178E+04"
92,4,12,"6.71981E-05","1.61515E+04"
92,4,13,"7.05271E-03","1.64038E+04"
92,4,14,"6.45821E-02","1.64469E+04"
92,4,15,"9.02262E-05","1.67799E+04"
92,4,16,"4.97921E-04","1.67913E+04"
92,4,17,"1.37740E-03","1.68613E+04"
92,4,18,"1.40100E-05","1.69226E+04"
92,4,19,"1.60610E-05","1.69786E+04"
92,4,20,"1.33360E-03","1.70697E+04"
92,4,21,"1.22180E-02","1.70780E+04"
92,4,22,"1.98710E-06","1.71731E+04"
92,4,23,"1.07130E-05","1.71740E+04"
92,4,24,"2.87201E-04","1.71298E+04"
92,4,25,"2.56810E-06","1.71479E+04"
92,5,6,"1.06800E-05","3.39800E+02"
92,5,7,"1.17100E-03","1.23170E+03"
92,5,11,"2.66331E-03","4.25710E+03"
92,5,12,"1.41780E-03","4.49080E+03"
92,5,18,"7.05602E-04","5.26192E+03"
92,5,19,"4.32851E-04","5.31791E+03"
92,5,25,"1.31950E-04","5.48721E+03"
92,6,8,"1.86969E-03","1.44470E+03"
92,6,10,"1.01670E-03","3.76160E+03"
92,6,13,"5.03198E-03","4.40332E+03"
92,6,17,"2.64399E-04","4.86085E+03"
92,6,20,"1.19670E-03","5.06915E+03"
92,6,24,"5.52648E-05","5.12927E+03"
92,7,8,"1.37390E-05","5.52800E+02"
92,7,9,"3.12000E-04","7.34400E+02"
92,7,10,"2.13570E-03","2.86970E+03"
92,7,13,"1.00120E-03","3.51142E+03"
92,7,14,"7.50721E-03","3.55446E+03"
92,7,17,"5.28781E-04","3.96895E+03"
92,7,20,"2.11810E-04","4.17725E+03"
92,7,21,"1.62230E-03","4.18558E+03"
92,7,24,"1.02540E-04","4.23737E+03"
92,8,11,"2.34521E-03","2.47260E+03"
92,8,12,"2.08131E-04","2.70630E+03"
92,8,15,"5.15891E-02","3.33471E+03"
92,8,18,"5.54742E-04","3.47742E+03"
92,8,19,"4.88721E-05","3.53341E+03"
92,8,22,"9.35183E-04","3.72789E+03"
92,8,25,"9.48803E-05","3.70271E+03"
92,9,12,"1.58319E-03","2.52470E+03"
92,9,15,"2.47619E-03","3.15311E+03"
92,9,16,"4.84798E-02","3.16445E+03"
92,9,19,"3.69489E-04","3.35181E+03"
92,9,22,"4.40678E-05","3.54629E+03"
92,9,23,"8.51117E-04","3.54725E+03"
92,10,11,"1.44847E-05","1.55700E+02"
92,10,12,"4.78408E-04","3.89400E+02"
92,10,18,"3.28613E-04","1.16052E+03"
92,10,19,"7.38328E-05","1.21651E+03"
92,10,25,"6.87262E-05","1.38581E+03"
92,11,13,"1.04427E-03","4.86020E+02"
92,11,17,"2.47595E-04","9.43550E+02"
92,11,20,"6.93990E-05","1.15185E+03"
92,11,24,"4.94165E-05","1.21197E+03"
92,12,13,"1.27894E-05","2.52320E+02"
92,12,14,"1.92277E-04","2.95360E+02"
92,12,17,"2.80941E-04","7.09850E+02"
92,12,20,"3.02879E-05","9.18150E+02"
92,12,21,"1.79050E-04","9.26480E+02"
92,12,24,"5.46973E-05","9.78270E+02"
92,13,15,"4.65130E-04","3.76090E+02"
92,13,18,"1.56490E-04","5.18800E+02"
92,13,19,"1.77830E-05","5.74790E+02"
92,13,22,"2.03490E-05","7.69270E+02"
92,13,25,"2.79790E-05","7.44090E+02"
92,14,15,"1.75489E-05","3.33050E+02"
92,14,16,"3.97668E-04","3.44390E+02"
92,14,19,"1.31869E-04","5.31750E+02"
92,14,22,"1.38589E-06","7.26230E+02"
92,14,23,"2.29319E-05","7.27190E+02"
92,15,20,"7.40479E-05","2.89740E+02"
92,15,21,"4.72978E-06","2.98070E+02"
92,16,21,"7.51976E-05","2.86730E+02"
92,1,26,"1.09740E-03","1.16085E+05"
92,2,26,"6.17258E-04","2.17434E+04"
92,3,26,"2.30760E-05","2.10329E+04"
92,4,26,"3.38826E-05","1.71747E+04"
92,5,26,"7.73292E-05","5.49673E+03"
92,6,26,"5.79318E-06","5.17572E+03"
92,7,26,"1.26720E-05","4.28382E+03"
92,8,26,"7.90862E-06","3.71223E+03"
92,9,26,"5.97478E-05","3.53063E+03"
92,10,26,"1.83936E-05","1.39533E+03"
92,11,26,"4.94735E-06","1.25842E+03"
92,12,26,"5.88617E-06","1.02472E+03"
92,13,26,"2.98590E-06","7.53610E+02"
92,14,26,"2.21179E-05","7.10570E+02"
93,1,3,"2.90152E-01","9.70684E+04"
93,1,4,"4.61733E-01","1.01056E+05"
93,1,6,"5.33993E-02","1.13307E+05"
93,1,7,"1.04521E-01","1.14243E+05"
93,1,8,"1.91211E-03","1.14814E+05"
93,1,9,"2.16701E-03","1.14989E+05"
93,1,11,"1.34061E-02","1.17881E+05"
93,1,12,"2.72192E-02","1.18129E+05"
93,1,13,"5.67604E-04","1.18387E+05"
93,1,14,"6.45644E-04","1.18433E+05"
93,1,18,"3.30102E-03","1.18927E+05"
93,1,19,"6.58804E-03","1.18987E+05"
93,1,20,"1.18421E-04","1.19082E+05"
93,1,21,"1.33661E-04","1.19091E+05"
93,1,25,"5.83154E-04","1.19164E+05"
93,2,3,"1.29329E-05","7.38000E+02"
93,2,4,"9.39825E-03","4.81400E+03"
93,2,6,"5.66597E-02","1.70608E+04"
93,2,7,"4.79137E-02","1.79893E+04"
93,2,8,"2.67989E-03","1.85739E+04"
93,2,9,"3.99118E-03","1.87570E+04"
93,2,11,"1.53669E-02","2.11205E+04"
93,2,12,"1.49699E-02","2.13692E+04"
93,2,13,"4.60668E-04","2.16271E+04"
93,2,14,"7.39416E-04","2.16727E+04"
93,2,18,"3.77308E-03","2.21670E+04"
93,2,19,"3.73248E-03","2.22274E+04"
93,2,20,"8.47006E-05","2.23215E+04"
93,2,21,"1.37419E-04","2.23305E+04"
93,2,25,"6.74286E-04","2.24045E+04"
93,3,4,"4.11687E-05","4.07600E+03"
93,3,5,"1.03749E-02","1.58640E+04"
93,3,7,"5.44836E-04","1.71680E+04"
93,3,8,"3.66977E-01","1.77504E+04"
93,3,10,"2.82728E-03","2.02231E+04"
93,3,12,"1.65929E-04","2.06312E+04"
93,3,13,"8.38804E-02","2.08891E+04"
93,3,15,"5.37876E-04","2.12753E+04"
93,3,17,"7.34224E-04","2.13658E+04"
93,3,19,"4.11537E-05","2.14894E+04"
93,3,20,"1.65729E-02","2.15835E+04"
93,3,22,"1.76409E-05","2.16919E+04"
93,3,24,"1.51759E-04","2.16476E+04"
93,4,5,"2.21569E-02","1.18856E+04"
93,4,6,"2.83008E-04","1.22470E+04"
93,4,7,"2.57888E-04","1.31730E+04"
93,4,8,"3.56618E-02","1.37598E+04"
93,4,9,"3.13248E-01","1.39443E+04"
93,4,10,"5.62897E-03","1.61471E+04"
93,4,11,"6.26916E-05","1.63065E+04"
93,4,12,"7.04446E-05","1.65552E+04"
93,4,13,"7.21836E-03","1.68131E+04"
93,4,14,"6.61776E-02","1.68587E+04"
93,4,15,"9.62084E-05","1.71993E+04"
93,4,16,"5.30137E-04","1.72114E+04"
93,4,17,"1.44389E-03","1.72898E+04"
93,4,18,"1.47009E-05","1.73530E+04"
93,4,19,"1.70639E-05","1.74134E+04"
93,4,20,"1.39089E-03","1.75075E+04"
93,4,21,"1.27599E-02","1.75165E+04"
93,4,22,"3.12658E-06","1.76159E+04"
93,4,23,"1.68249E-05","1.76170E+04"
93,4,24,"2.99708E-04","1.75716E+04"
93,4,25,"2.64908E-06","1.75905E+04"
93,5,6,"1.07920E-05","3.46700E+02"
93,5,7,"1.28470E-03","1.29060E+03"
93,5,11,"2.81250E-03","4.39270E+03"
93,5,12,"1.43020E-03","4.64140E+03"
93,5,18,"7.55191E-04","5.43925E+03"
93,5,19,"4.45520E-04","5.49964E+03"
93,5,25,"1.38390E-04","5.67668E+03"
93,6,8,"1.99261E-03","1.50630E+03"
93,6,10,"1.04990E-03","3.88660E+03"
93,6,13,"5.12732E-03","4.55256E+03"
93,6,17,"2.75981E-04","5.02925E+03"
93,6,20,"1.24901E-03","5.24702E+03"
93,6,24,"5.73232E-05","5.31111E+03"
93,7,8,"1.36800E-05","5.62400E+02"
93,7,9,"3.19051E-04","7.53500E+02"
93,7,10,"2.23121E-03","2.94270E+03"
93,7,13,"1.03990E-03","3.60866E+03"
93,7,14,"7.77263E-03","3.65431E+03"
93,7,17,"5.57632E-04","4.08535E+03"
93,7,20,"2.24191E-04","4.30312E+03"
93,7,21,"1.71351E-03","4.31213E+03"
93,7,24,"1.09600E-04","4.36721E+03"
93,8,11,"2.40299E-03","2.53970E+03"
93,8,12,"2.08959E-04","2.78840E+03"
93,8,15,"5.29348E-02","3.43245E+03"
93,8,18,"5.66628E-04","3.58625E+03"
93,8,19,"4.90398E-05","3.64664E+03"
93,8,22,"1.40550E-03","3.84908E+03"
93,8,25,"9.70437E-05","3.82368E+03"
93,9,12,"1.59608E-03","2.59730E+03"
93,9,15,"2.53127E-03","3.24135E+03"
93,9,16,"4.95835E-02","3.25350E+03"
93,9,19,"3.73956E-04","3.45554E+03"
93,9,22,"6.60423E-05","3.65798E+03"
93,9,23,"1.27559E-03","3.65907E+03"
93,10,11,"1.41410E-05","1.59400E+02"
93,10,12,"5.05130E-04","4.08100E+02"
93,10,18,"3.44240E-04","1.20595E+03"
93,10,19,"7.16330E-05","1.26634E+03"
93,10,25,"7.07360E-05","1.44338E+03"
93,11,13,"1.05592E-03","5.06560E+02"
93,11,17,"2.49096E-04","9.83250E+02"
93,11,20,"6.90559E-05","1.20102E+03"
93,11,24,"5.02567E-05","1.26511E+03"
93,12,13,"1.25819E-05","2.57860E+02"
93,12,14,"1.92454E-04","3.03510E+02"
93,12,17,"2.92972E-04","7.34550E+02"
93,12,20,"3.23428E-05","9.52320E+02"
93,12,21,"1.90656E-04","9.61330E+02"
93,12,24,"5.69942E-05","1.01641E+03"
93,13,15,"4.77691E-04","3.86190E+02"
93,13,18,"1.69740E-04","5.39990E+02"
93,13,19,"1.90280E-05","6.00380E+02"
93,13,22,"3.39721E-05","8.02820E+02"
93,13,25,"2.97571E-05","7.77420E+02"
93,14,15,"1.76338E-05","3.40540E+02"
93,14,16,"4.01626E-04","3.52690E+02"
93,14,19,"1.40339E-04","5.54730E+02"
93,14,22,"2.28888E-06","7.57170E+02"
93,14,23,"3.79566E-05","7.58260E+02"
93,15,20,"8.72151E-05","3.08270E+02"
93,15,21,"5.53787E-06","3.17280E+02"
93,16,21,"9.14010E-05","3.05130E+02"
93,1,26,"1.09331E-03","1.19175E+05"
93,2,26,"6.34827E-04","2.24148E+04"
93,3,26,"2.31876E-05","2.16904E+04"
93,4,26,"3.38505E-05","1.76185E+04"
93,5,26,"7.74951E-05","5.68695E+03"
93,6,26,"5.83802E-06","5.35962E+03"
93,7,26,"1.26050E-05","4.41572E+03"
93,8,26,"7.93137E-06","3.83395E+03"
93,9,26,"6.01434E-05","3.64285E+03"
93,10,26,"1.76230E-05","1.45365E+03"
93,11,26,"4.83328E-06","1.31362E+03"
93,12,26,"5.71740E-06","1.06492E+03"
93,13,26,"3.14331E-06","7.87690E+02"
93,14,26,"2.32598E-05","7.42040E+02"
94,1,3,"2.90998E-01","9.95294E+04"
94,1,4,"4.60637E-01","1.03740E+05"
94,1,6,"5.34166E-02","1.16241E+05"
94,1,7,"1.04789E-01","1.17232E+05"
94,1,8,"1.95719E-03","1.17818E+05"
94,1,9,"2.20338E-03","1.18013E+05"
94,1,11,"1.34569E-02","1.20980E+05"
94,1,12,"2.74298E-02","1.21244E+05"
94,1,13,"5.85826E-04","1.21507E+05"
94,1,14,"6.61975E-04","1.21556E+05"
94,1,18,"3.33558E-03","1.22069E+05"
94,1,19,"6.69825E-03","1.22134E+05"
94,1,20,"1.23719E-04","1.22231E+05"
94,1,21,"1.38569E-04","1.22240E+05"
94,1,25,"5.83906E-04","1.22316E+05"
94,2,3,"1.30640E-05","7.51000E+02"
94,2,4,"1.04650E-02","5.05100E+03"
94,2,6,"5.97178E-02","1.75571E+04"
94,2,7,"4.90848E-02","1.85425E+04"
94,2,8,"2.89009E-03","1.91351E+04"
94,2,9,"4.30168E-03","1.93308E+04"
94,2,11,"1.62529E-02","2.17515E+04"
94,2,12,"1.54869E-02","2.20160E+04"
94,2,13,"5.01858E-04","2.22795E+04"
94,2,14,"8.06147E-04","2.23278E+04"
94,2,18,"4.03519E-03","2.28407E+04"
94,2,19,"3.90149E-03","2.29056E+04"
94,2,20,"9.32807E-05","2.30025E+04"
94,2,21,"1.51329E-04","2.30122E+04"
94,2,25,"7.13457E-04","2.30881E+04"
94,3,4,"4.66629E-05","4.30000E+03"
94,3,5,"1.06300E-02","1.63341E+04"
94,3,7,"5.68969E-04","1.77002E+04"
94,3,8,"3.73999E-01","1.82928E+04"
94,3,10,"2.90809E-03","2.08373E+04"
94,3,12,"1.74660E-04","2.12650E+04"
94,3,13,"8.63128E-02","2.15285E+04"
94,3,15,"5.69659E-04","2.19249E+04"
94,3,17,"7.62558E-04","2.20244E+04"
94,3,19,"4.37619E-05","2.21546E+04"
94,3,20,"1.72490E-02","2.22515E+04"
94,3,22,"2.55199E-05","2.23636E+04"
94,3,24,"1.53600E-04","2.23179E+04"
94,4,5,"2.28140E-02","1.21247E+04"
94,4,6,"2.94300E-04","1.25054E+04"
94,4,7,"2.68710E-04","1.34908E+04"
94,4,8,"3.62600E-02","1.40834E+04"
94,4,9,"3.18420E-01","1.42791E+04"
94,4,10,"5.83040E-03","1.65373E+04"
94,4,11,"6.49180E-05","1.67005E+04"
94,4,12,"7.37580E-05","1.69650E+04"
94,4,13,"7.37820E-03","1.72285E+04"
94,4,14,"6.77430E-02","1.72768E+04"
94,4,15,"1.02340E-04","1.76249E+04"
94,4,16,"5.63120E-04","1.76379E+04"
94,4,17,"1.50950E-03","1.77244E+04"
94,4,18,"1.53560E-05","1.77897E+04"
94,4,19,"1.80270E-05","1.78546E+04"
94,4,20,"1.43670E-03","1.79515E+04"
94,4,21,"1.31910E-02","1.79612E+04"
94,4,22,"4.54420E-06","1.80636E+04"
94,4,23,"2.43900E-05","1.80648E+04"
94,4,24,"3.12550E-04","1.80179E+04"
94,4,25,"2.73110E-06","1.80371E+04"
94,5,6,"1.05590E-05","3.53600E+02"
94,5,7,"1.36711E-03","1.35220E+03"
94,5,11,"2.87821E-03","4.53160E+03"
94,5,12,"1.39521E-03","4.79610E+03"
94,5,18,"7.81193E-04","5.62077E+03"
94,5,19,"4.42292E-04","5.68568E+03"
94,5,25,"1.44711E-04","5.86818E+03"
94,6,8,"2.12859E-03","1.57070E+03"
94,6,10,"1.08480E-03","4.01480E+03"
94,6,13,"5.22338E-03","4.70595E+03"
94,6,17,"2.87949E-04","5.20186E+03"
94,6,20,"1.29309E-03","5.42900E+03"
94,6,24,"5.93617E-05","5.49538E+03"
94,7,8,"1.36460E-05","5.72100E+02"
94,7,9,"3.26920E-04","7.73000E+02"
94,7,10,"2.33420E-03","3.01620E+03"
94,7,13,"1.08070E-03","3.70735E+03"
94,7,14,"8.05339E-03","3.75573E+03"
94,7,17,"5.87740E-04","4.20326E+03"
94,7,20,"2.35660E-04","4.43040E+03"
94,7,21,"1.79470E-03","4.44005E+03"
94,7,24,"1.15700E-04","4.49678E+03"
94,8,11,"2.46758E-03","2.60730E+03"
94,8,12,"2.10739E-04","2.87180E+03"
94,8,15,"5.39736E-02","3.53172E+03"
94,8,18,"5.81456E-04","3.69647E+03"
94,8,19,"4.93267E-05","3.76138E+03"
94,8,22,"1.95699E-03","3.97040E+03"
94,8,25,"9.94753E-05","3.94388E+03"
94,9,12,"1.61320E-03","2.67090E+03"
94,9,15,"2.58071E-03","3.33082E+03"
94,9,16,"5.05431E-02","3.34381E+03"
94,9,19,"3.79441E-04","3.56048E+03"
94,9,22,"9.16782E-05","3.76950E+03"
94,9,23,"1.76950E-03","3.77065E+03"
94,10,11,"1.37770E-05","1.63200E+02"
94,10,12,"5.34761E-04","4.27700E+02"
94,10,18,"3.60381E-04","1.25237E+03"
94,10,19,"6.89101E-05","1.31728E+03"
94,10,25,"7.26131E-05","1.49978E+03"
94,11,13,"1.06993E-03","5.27950E+02"
94,11,17,"2.50220E-04","1.02386E+03"
94,11,20,"6.76512E-05","1.25100E+03"
94,11,24,"5.10187E-05","1.31738E+03"
94,12,13,"1.23181E-05","2.63450E+02"
94,12,14,"1.91992E-04","3.11830E+02"
94,12,17,"3.03463E-04","7.59360E+02"
94,12,20,"3.40123E-05","9.86500E+02"
94,12,21,"1.99602E-04","9.96150E+02"
94,12,24,"5.92146E-05","1.05288E+03"
94,13,15,"4.85100E-04","3.96470E+02"
94,13,18,"1.81300E-04","5.61220E+02"
94,13,19,"2.00090E-05","6.26130E+02"
94,13,22,"5.18981E-05","8.35150E+02"
94,13,25,"3.17180E-05","8.08630E+02"
94,14,15,"1.75938E-05","3.48090E+02"
94,14,16,"4.02774E-04","3.61080E+02"
94,14,19,"1.47659E-04","5.77750E+02"
94,14,22,"3.47219E-06","7.86770E+02"
94,14,23,"5.76238E-05","7.87920E+02"
94,15,20,"1.01174E-04","3.26580E+02"
94,15,21,"6.38093E-06","3.36230E+02"
94,16,21,"1.10089E-04","3.23240E+02"
94,1,26,"1.08429E-03","1.22327E+05"
94,2,26,"6.44228E-04","2.30986E+04"
94,3,26,"2.27636E-05","2.23600E+04"
94,4,26,"3.33544E-05","1.80640E+04"
94,5,26,"7.74713E-05","5.87868E+03"
94,6,26,"5.78427E-06","5.54308E+03"
94,7,26,"1.23290E-05","4.54448E+03"
94,8,26,"7.84595E-06","3.95438E+03"
94,9,26,"5.97071E-05","3.75348E+03"
94,10,26,"1.68520E-05","1.51028E+03"
94,11,26,"4.71546E-06","1.36508E+03"
94,12,26,"5.54286E-06","1.10058E+03"
94,13,26,"3.24380E-06","8.19130E+02"
94,14,26,"2.40264E-05","7.70750E+02"
95,1,3,"2.91941E-01","1.02031E+05"
95,1,4,"4.59542E-01","1.06473E+05"
95,1,6,"5.34292E-02","1.19239E+05"
95,1,7,"1.04970E-01","1.20884E+05"
95,1,8,"2.00261E-03","1.21466E+05"
95,1,9,"2.23921E-03","1.21677E+05"
95,1,11,"1.35051E-02","1.24142E+05"
95,1,12,"2.76421E-02","1.24423E+05"
95,1,13,"6.04272E-04","1.24692E+05"
95,1,14,"6.78953E-04","1.24743E+05"
95,1,18,"3.37061E-03","1.25275E+05"
95,1,19,"6.80993E-03","1.25345E+05"
95,1,20,"1.29851E-04","1.25445E+05"
95,1,21,"1.44471E-04","1.25455E+05"
95,1,25,"5.84722E-04","1.25535E+05"
95,2,3,"1.32310E-05","7.65000E+02"
95,2,4,"1.16860E-02","5.30000E+03"
95,2,6,"6.30931E-02","1.80656E+04"
95,2,7,"5.03610E-02","1.91073E+04"
95,2,8,"3.12540E-03","1.97100E+04"
95,2,9,"4.64670E-03","1.99156E+04"
95,2,11,"1.72410E-02","2.23988E+04"
95,2,12,"1.60490E-02","2.26800E+04"
95,2,13,"5.47791E-04","2.29491E+04"
95,2,14,"8.81091E-04","2.30003E+04"
95,2,18,"4.33040E-03","2.35319E+04"
95,2,19,"4.09540E-03","2.36018E+04"
95,2,20,"1.03510E-04","2.37017E+04"
95,2,21,"1.68120E-04","2.37121E+04"
95,2,25,"7.54751E-04","2.37919E+04"
95,3,4,"5.30221E-05","4.53500E+03"
95,3,5,"1.09160E-02","1.68187E+04"
95,3,7,"5.95941E-04","1.82489E+04"
95,3,8,"3.82371E-01","1.88516E+04"
95,3,10,"3.00020E-03","2.14668E+04"
95,3,12,"1.84320E-04","2.19150E+04"
95,3,13,"8.90211E-02","2.21841E+04"
95,3,15,"6.04531E-04","2.25910E+04"
95,3,17,"7.94461E-04","2.26996E+04"
95,3,19,"4.67431E-05","2.28368E+04"
95,3,20,"1.80890E-02","2.29367E+04"
95,3,22,"3.41661E-05","2.30537E+04"
95,3,24,"1.60200E-04","2.30069E+04"
95,4,5,"2.34888E-02","1.23790E+04"
95,4,6,"3.05637E-04","1.27675E+04"
95,4,7,"2.79528E-04","1.38092E+04"
95,4,8,"3.68187E-02","1.44119E+04"
95,4,9,"3.23237E-01","1.46175E+04"
95,4,10,"6.03115E-03","1.69318E+04"
95,4,11,"6.70724E-05","1.70988E+04"
95,4,12,"7.70973E-05","1.73800E+04"
95,4,13,"7.53124E-03","1.76491E+04"
95,4,14,"6.92504E-02","1.77003E+04"
95,4,15,"1.08639E-04","1.80560E+04"
95,4,16,"5.96715E-04","1.80698E+04"
95,4,17,"1.57649E-03","1.81646E+04"
95,4,18,"1.60169E-05","1.82319E+04"
95,4,19,"1.90638E-05","1.83018E+04"
95,4,20,"1.48989E-03","1.84017E+04"
95,4,21,"1.36969E-02","1.84121E+04"
95,4,22,"6.11475E-06","1.85187E+04"
95,4,23,"3.27207E-05","1.85200E+04"
95,4,24,"3.24607E-04","1.84719E+04"
95,4,25,"2.81398E-06","1.84919E+04"
95,5,6,"1.05590E-05","3.60500E+02"
95,5,7,"1.48721E-03","1.41660E+03"
95,5,11,"3.01061E-03","4.67390E+03"
95,5,12,"1.38791E-03","4.95510E+03"
95,5,18,"8.26514E-04","5.80704E+03"
95,5,19,"4.48722E-04","5.87685E+03"
95,5,25,"1.51531E-04","6.06696E+03"
95,6,8,"2.27439E-03","1.63800E+03"
95,6,10,"1.11990E-03","4.14640E+03"
95,6,13,"5.30858E-03","4.86370E+03"
95,6,17,"3.00279E-04","5.37916E+03"
95,6,20,"1.34350E-03","5.61631E+03"
95,6,24,"6.15248E-05","5.68654E+03"
95,7,8,"1.36000E-05","5.81900E+02"
95,7,9,"3.34869E-04","7.93000E+02"
95,7,10,"2.43869E-03","3.09030E+03"
95,7,13,"1.12150E-03","3.80760E+03"
95,7,14,"8.33408E-03","3.85882E+03"
95,7,17,"6.19019E-04","4.32306E+03"
95,7,20,"2.48459E-04","4.56021E+03"
95,7,21,"1.88850E-03","4.57060E+03"
95,7,24,"1.22210E-04","4.63044E+03"
95,8,11,"2.52628E-03","2.67540E+03"
95,8,12,"2.12599E-04","2.95660E+03"
95,8,15,"5.50696E-02","3.63257E+03"
95,8,18,"5.94886E-04","3.80854E+03"
95,8,19,"4.98157E-05","3.87835E+03"
95,8,22,"2.51608E-03","4.09531E+03"
95,8,25,"1.01629E-04","4.06846E+03"
95,9,12,"1.63299E-03","2.74550E+03"
95,9,15,"2.62508E-03","3.42147E+03"
95,9,16,"5.14217E-02","3.43533E+03"
95,9,19,"3.83827E-04","3.66725E+03"
95,9,22,"1.17469E-04","3.88421E+03"
95,9,23,"2.26418E-03","3.88550E+03"
95,10,11,"1.34890E-05","1.67000E+02"
95,10,12,"5.65462E-04","4.48200E+02"
95,10,18,"3.76724E-04","1.30014E+03"
95,10,19,"6.59170E-05","1.36995E+03"
95,10,25,"7.48662E-05","1.56006E+03"
95,11,13,"1.08047E-03","5.50300E+02"
95,11,17,"2.50585E-04","1.06576E+03"
95,11,20,"6.61145E-05","1.30291E+03"
95,11,24,"5.11736E-05","1.37314E+03"
95,12,13,"1.20200E-05","2.69100E+02"
95,12,14,"1.90671E-04","3.20320E+02"
95,12,17,"3.12991E-04","7.84560E+02"
95,12,20,"3.57681E-05","1.02171E+03"
95,12,21,"2.09031E-04","1.03210E+03"
95,12,24,"6.11982E-05","1.09194E+03"
95,13,15,"4.90130E-04","4.06870E+02"
95,13,18,"1.92800E-04","5.82840E+02"
95,13,19,"2.09730E-05","6.52650E+02"
95,13,22,"7.26310E-05","8.69610E+02"
95,13,25,"3.28050E-05","8.42760E+02"
95,14,15,"1.74113E-05","3.55650E+02"
95,14,16,"4.01012E-04","3.69510E+02"
95,14,19,"1.54271E-04","6.01430E+02"
95,14,22,"4.81092E-06","8.18390E+02"
95,14,23,"7.98128E-05","8.19680E+02"
95,15,20,"1.16095E-04","3.45740E+02"
95,15,21,"7.27556E-06","3.56130E+02"
95,16,21,"1.31510E-04","3.42270E+02"
95,1,26,"1.07550E-03","1.25546E+05"
95,2,26,"6.53921E-04","2.38031E+04"
95,3,26,"2.21684E-05","2.30504E+04"
95,4,26,"3.26826E-05","1.85198E+04"
95,5,26,"7.61043E-05","6.07821E+03"
95,6,26,"5.73858E-06","5.73611E+03"
95,7,26,"1.20580E-05","4.68001E+03"
95,8,26,"7.74145E-06","4.07971E+03"
95,9,26,"5.91086E-05","3.86861E+03"
95,10,26,"1.57378E-05","1.57131E+03"
95,11,26,"4.59737E-06","1.42271E+03"
95,12,26,"5.47161E-06","1.14151E+03"
95,13,26,"3.26660E-06","8.54010E+02"
95,14,26,"2.40681E-05","8.02790E+02"
96,1,3,"2.92902E-01","1.04590E+05"
96,1,4,"4.58423E-01","1.09272E+05"
96,1,6,"5.34344E-02","1.22914E+05"
96,1,7,"1.05191E-01","1.24031E+05"
96,1,8,"2.04751E-03","1.24623E+05"
96,1,9,"2.27402E-03","1.24844E+05"
96,1,11,"1.35481E-02","1.27367E+05"
96,1,12,"2.78522E-02","1.27666E+05"
96,1,13,"6.22784E-04","1.27940E+05"
96,1,14,"6.95575E-04","1.27995E+05"
96,1,18,"3.40592E-03","1.28545E+05"
96,1,19,"6.92275E-03","1.28620E+05"
96,1,20,"1.36751E-04","1.28724E+05"
96,1,21,"1.51321E-04","1.28735E+05"
96,1,25,"5.85584E-04","1.28820E+05"
96,2,3,"1.33210E-05","7.78000E+02"
96,2,4,"1.29840E-02","5.56000E+03"
96,2,6,"6.63491E-02","1.85855E+04"
96,2,7,"5.13270E-02","1.96867E+04"
96,2,8,"3.36070E-03","2.02995E+04"
96,2,9,"4.99610E-03","2.05155E+04"
96,2,11,"1.81930E-02","2.30608E+04"
96,2,12,"1.65300E-02","2.33596E+04"
96,2,13,"5.95200E-04","2.36344E+04"
96,2,14,"9.57461E-04","2.36886E+04"
96,2,18,"4.62260E-03","2.42392E+04"
96,2,19,"4.27730E-03","2.43143E+04"
96,2,20,"1.14740E-04","2.44175E+04"
96,2,21,"1.86670E-04","2.44288E+04"
96,2,25,"7.98251E-04","2.45144E+04"
96,3,4,"6.00028E-05","4.78200E+03"
96,3,5,"1.11750E-02","1.73152E+04"
96,3,7,"6.21577E-04","1.88125E+04"
96,3,8,"3.89438E-01","1.94252E+04"
96,3,10,"3.08409E-03","2.21119E+04"
96,3,12,"1.93759E-04","2.25816E+04"
96,3,13,"9.14726E-02","2.28564E+04"
96,3,15,"6.38337E-04","2.32738E+04"
96,3,17,"8.25207E-04","2.33917E+04"
96,3,19,"4.98178E-05","2.35363E+04"
96,3,20,"1.89859E-02","2.36395E+04"
96,3,22,"4.37538E-05","2.37625E+04"
96,3,24,"1.71109E-04","2.37153E+04"
96,4,5,"2.42261E-02","1.26339E+04"
96,4,6,"3.16661E-04","1.30300E+04"
96,4,7,"2.90281E-04","1.41312E+04"
96,4,8,"3.73281E-02","1.47439E+04"
96,4,9,"3.27701E-01","1.49599E+04"
96,4,10,"6.22932E-03","1.73299E+04"
96,4,11,"6.91512E-05","1.75008E+04"
96,4,12,"8.04792E-05","1.77996E+04"
96,4,13,"7.67742E-03","1.80744E+04"
96,4,14,"7.06852E-02","1.81286E+04"
96,4,15,"1.15080E-04","1.84918E+04"
