E(ev)->, Z(nm)|	50	Error	150	Error	250	Error	350	Error	450	Error	550	Error	650	Error	750	Error	850	Error	950	Error	1050	Error	1150	Error	1250	Error	1350	Error	1450	Error	1550	Error	1650	Error	1750	Error	1850	Error	1950	Error	2050	Error	2150	Error	2250	Error	2350	Error	2450	Error	2550	Error	2650	Error	2750	Error	2850	Error	2950	Error	3050	Error	3150	Error	3250	Error	3350	Error	3450	Error	3550	Error	3650	Error	3750	Error	3850	Error	3950	Error	4050	Error	4150	Error	4250	Error	4350	Error	4450	Error	4550	Error	4650	Error	4750	Error	4850	Error	4950	Error	5050	Error	5150	Error	5250	Error	5350	Error	5450	Error	5550	Error	5650	Error	5750	Error	5850	Error	5950	Error	6050	Error	6150	Error	6250	Error	6350	Error	6450	Error	6550	Error	6650	Error	6750	Error	6850	Error	6950	Error	7050	Error	7150	Error	7250	Error	7350	Error	7450	Error	7550	Error	7650	Error	7750	Error	7850	Error	7950	Error	8050	Error	8150	Error	8250	Error	8350	Error	8450	Error	8550	Error	8650	Error	8750	Error	8850	Error	8950	Error	9050	Error	9150	Error	9250	Error	9350	Error	9450	Error	9550	Error	9650	Error	9750	Error	9850	Error	9950	Error	
-671.209	0.222504	0.0203313	2.82228e-05	2.67041e-05	0.000842586	0.000418461	0.0150168	0.00333996	0.0975146	0.0112253	0.288554	0.0281362	0.522095	0.0472771	0.749428	0.0671333	0.918768	0.0810058	1.04665	0.0913673	1.13101	0.098579	1.18452	0.102996	1.22104	0.105124	1.24837	0.108335	1.27292	0.111053	1.28763	0.11375	0.491409	0.0465387	0.574065	0.0541346	0.636313	0.0583628	0.702261	0.0652158	0.749435	0.0684892	0.782056	0.0695469	0.827067	0.0737945	0.857869	0.07582	0.895476	0.0793194	0.881243	0.0764225	0.907576	0.0785505	0.898207	0.0774934	0.910962	0.0803706	0.928683	0.0822107	0.894066	0.0784798	0.875893	0.0780674	0.896791	0.0803778	0.888473	0.0802392	0.882614	0.0788243	0.874104	0.0784096	0.872377	0.0780756	0.867967	0.0784051	0.862544	0.0768858	0.885205	0.0778079	0.884664	0.0812288	0.895669	0.0838255	0.858747	0.0784098	0.83828	0.0753147	0.840527	0.0759438	0.829473	0.0732256	0.826571	0.0724164	0.814183	0.0710943	0.754457	0.0658283	0.738641	0.0649902	0.70679	0.0633733	0.660425	0.0589739	0.604421	0.0548549	0.5907	0.0546964	0.58451	0.0542769	0.534531	0.0499948	0.513038	0.0467937	0.485871	0.0448778	0.463113	0.0412131	0.447817	0.0418396	0.434072	0.0405108	0.420549	0.0392928	0.294665	0.0274958	0.272487	0.0275109	0.234217	0.0236676	0.205998	0.0208633	0.183635	0.0202979	0.159487	0.018891	0.12667	0.0165028	0.109926	0.0154958	0.0941815	0.0144711	0.073894	0.0119678	0.0477637	0.00911369	0.0251593	0.00674375	0.015076	0.00522396	0.00868215	0.0034438	0.0145835	0.0056421	0.0150215	0.00604628	0.00634184	0.00342787	0.0038035	0.00191645	0.00202738	0.00132504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-657.918	0.234148	0.0210629	5.98163e-05	5.55231e-05	0.00167332	0.00139469	0.0142667	0.00362825	0.0973728	0.0112014	0.289398	0.0265114	0.529751	0.0456696	0.748295	0.0633683	0.927445	0.0780399	1.06208	0.0889869	1.15282	0.096195	1.23742	0.102512	1.27926	0.105934	1.30761	0.108017	1.33141	0.109337	1.35194	0.110781	0.540691	0.0474255	0.625741	0.0550955	0.663314	0.0552647	0.708846	0.0586228	0.759109	0.0628582	0.789826	0.0639547	0.817459	0.0653107	0.837522	0.065896	0.870139	0.0675192	0.862772	0.0661445	0.886352	0.0686761	0.900957	0.0709914	0.890214	0.0686828	0.904557	0.0699216	0.853316	0.0643457	0.831923	0.062214	0.856647	0.0652334	0.852516	0.0641642	0.834319	0.0620435	0.81456	0.0600486	0.794994	0.058096	0.780358	0.0576674	0.772259	0.0563404	0.787088	0.057529	0.753516	0.0551248	0.763947	0.0560315	0.780288	0.0593026	0.78477	0.0613403	0.784761	0.0615202	0.775026	0.0616424	0.755192	0.0600232	0.752443	0.0601461	0.706295	0.0549175	0.672289	0.052021	0.642735	0.0499525	0.622382	0.048569	0.590842	0.046092	0.586633	0.0457692	0.570129	0.0449964	0.534933	0.0425337	0.52053	0.041327	0.524001	0.04218	0.511978	0.040112	0.48972	0.039197	0.456079	0.0379116	0.45671	0.0400333	0.376092	0.0331438	0.340438	0.030953	0.297483	0.0278006	0.235387	0.0232718	0.21536	0.022659	0.199071	0.0210992	0.159733	0.0181263	0.147652	0.0189844	0.120258	0.0168231	0.102126	0.0159359	0.0819151	0.0139125	0.0617134	0.012755	0.0433841	0.00999832	0.0196865	0.00583216	0.011595	0.0050745	0.0117805	0.00498332	0.0111725	0.00488557	0.00689718	0.00304357	0.00409496	0.00221738	0.000710458	0.000710102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-644.627	0.239191	0.0201835	2.86619e-05	2.8303e-05	0.00138892	0.00117764	0.0146583	0.00349112	0.102246	0.0116911	0.293155	0.0261439	0.533768	0.0445512	0.753671	0.0621658	0.921077	0.0752362	1.0429	0.0843637	1.12789	0.0895886	1.18207	0.0929827	1.23183	0.0970008	1.27777	0.101084	1.29873	0.102728	1.31402	0.103833	0.530533	0.0461845	0.614932	0.0541697	0.654908	0.0557528	0.693459	0.0573222	0.731127	0.0594991	0.766977	0.0613689	0.793673	0.0628732	0.806084	0.0624551	0.822602	0.0635476	0.831537	0.0632869	0.8488	0.0645401	0.854305	0.065829	0.842644	0.0652967	0.863668	0.0672017	0.840431	0.0651515	0.842803	0.0649572	0.847333	0.06638	0.839445	0.0651844	0.835001	0.0661521	0.836491	0.0668109	0.841284	0.0676666	0.82835	0.0664983	0.826789	0.0651184	0.833417	0.0671554	0.822589	0.0681522	0.823002	0.0701606	0.797448	0.0669872	0.782981	0.0638751	0.782623	0.0622344	0.783442	0.0635025	0.750318	0.0595889	0.74959	0.0596748	0.73058	0.0583818	0.706796	0.0559683	0.695577	0.0546411	0.647637	0.0503508	0.612066	0.0482805	0.606943	0.046811	0.586805	0.0485724	0.535903	0.0442469	0.537432	0.0452115	0.531659	0.0450533	0.52514	0.0451139	0.507916	0.0447793	0.47621	0.0432181	0.460535	0.0422805	0.400226	0.0365067	0.381117	0.0346434	0.340638	0.0330901	0.296897	0.0302339	0.257022	0.028708	0.230003	0.0262203	0.205947	0.0245178	0.196105	0.0246828	0.164022	0.0200368	0.124904	0.0172737	0.106222	0.0153692	0.10063	0.018096	0.0820595	0.0159103	0.0471361	0.00968381	0.0260313	0.00788217	0.0222747	0.00676268	0.0117734	0.00472082	0.00725704	0.00323241	0.00603182	0.00284358	0.00074402	0.00070671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-631.336	0.237684	0.0188475	0.000256093	0.000253788	0.00154154	0.0011949	0.0143803	0.00329827	0.100175	0.0105058	0.289233	0.0247926	0.523536	0.041393	0.729831	0.0568853	0.893003	0.0692989	1.00404	0.0770443	1.09216	0.0832919	1.1481	0.0875761	1.18132	0.0888887	1.20597	0.0908822	1.23268	0.0928504	1.25065	0.0950326	0.505148	0.0412653	0.593044	0.0492485	0.628009	0.0493249	0.673774	0.0515372	0.722467	0.0551663	0.771549	0.0587969	0.79937	0.0597325	0.831477	0.0623196	0.858257	0.0643712	0.845777	0.0637313	0.859779	0.0644212	0.862524	0.0646656	0.871028	0.0655858	0.902455	0.0686247	0.89606	0.0693188	0.893124	0.0686465	0.912638	0.0698382	0.915152	0.0704317	0.891709	0.0684602	0.876042	0.0674591	0.870413	0.0676974	0.866198	0.0670464	0.862252	0.0657808	0.871528	0.0671995	0.860181	0.0664466	0.856882	0.0660704	0.816075	0.0631621	0.798835	0.0627787	0.807663	0.0675946	0.791368	0.0646721	0.783509	0.0635263	0.775964	0.0635215	0.759687	0.0614915	0.734431	0.0596573	0.713963	0.0571949	0.704131	0.0553852	0.679202	0.0544494	0.670535	0.0531942	0.648275	0.0526494	0.615027	0.0490992	0.59868	0.0479138	0.575753	0.0459437	0.533994	0.0424768	0.537958	0.0448048	0.537758	0.045527	0.525539	0.0457718	0.429885	0.0368721	0.438403	0.0379195	0.417579	0.0361091	0.363319	0.0320516	0.309041	0.0290955	0.27373	0.0265281	0.227408	0.0236297	0.204572	0.0221091	0.171521	0.0197436	0.150942	0.0191303	0.126909	0.0176269	0.112343	0.0173522	0.085306	0.0148171	0.057624	0.0112555	0.0515086	0.0110656	0.0511352	0.0115151	0.0200761	0.0064715	0.0103093	0.00382384	0.00586608	0.00296783	0.000768248	0.00051888	0.000314393	0.000314235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-618.044	0.267474	0.0215694	0.000361872	0.000327146	0.0017124	0.00110866	0.0170586	0.00278043	0.113706	0.00989834	0.324135	0.0256546	0.571861	0.0436037	0.809048	0.0630928	0.99452	0.0785204	1.11785	0.0874874	1.1912	0.0907963	1.2315	0.0913082	1.27526	0.0942538	1.29033	0.0941743	1.30578	0.0968121	1.3016	0.0956116	0.543109	0.0449858	0.626258	0.05312	0.668163	0.0538319	0.716468	0.0550225	0.758733	0.0580902	0.796669	0.0600444	0.826823	0.0610873	0.864892	0.0636921	0.893323	0.0653339	0.895729	0.0641417	0.896455	0.0635619	0.907808	0.0645448	0.887102	0.0619126	0.896387	0.0637267	0.884016	0.0620197	0.882987	0.0611905	0.885635	0.0607008	0.878825	0.0602872	0.875551	0.059663	0.877015	0.0589479	0.88521	0.06007	0.860297	0.0581859	0.853528	0.0588122	0.85451	0.0587167	0.823921	0.0581112	0.824342	0.0579232	0.801115	0.0568835	0.782961	0.0555396	0.786811	0.0563539	0.777011	0.0552643	0.778063	0.0569165	0.767639	0.0542114	0.721143	0.0494194	0.711216	0.0500853	0.706826	0.0503686	0.699075	0.0498929	0.662418	0.0472456	0.658375	0.0465171	0.644406	0.046218	0.605416	0.0430678	0.59822	0.0432913	0.589857	0.0438317	0.584578	0.0434378	0.575704	0.0434173	0.556977	0.0439115	0.557693	0.045817	0.477205	0.0389146	0.482524	0.0397193	0.463981	0.0382878	0.420045	0.0348827	0.399429	0.0354776	0.360406	0.0330149	0.309678	0.0294393	0.286179	0.0285937	0.242866	0.024351	0.197169	0.023221	0.173773	0.021638	0.129315	0.0181637	0.132416	0.019406	0.0923986	0.0144156	0.0832061	0.0162813	0.0823205	0.0172322	0.0607806	0.0142701	0.0374517	0.00888423	0.0234352	0.00649042	0.0074743	0.00425203	0.00623163	0.00387833	0.00259189	0.00259059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-604.753	0.292251	0.0249296	0.000105563	6.96044e-05	0.00158814	0.000900104	0.0183258	0.00312935	0.122601	0.0114505	0.340665	0.0286389	0.606199	0.0491899	0.845713	0.0690078	1.02652	0.0834909	1.15694	0.0928979	1.24863	0.0990629	1.30531	0.102327	1.35433	0.106353	1.40098	0.113272	1.417	0.113232	1.42585	0.114441	0.592036	0.0508472	0.693595	0.05942	0.737031	0.0609796	0.785198	0.0637303	0.834445	0.0670767	0.863443	0.068161	0.886862	0.0700955	0.923339	0.0731132	0.955668	0.0760145	0.954648	0.0738284	0.975394	0.0753559	1.00497	0.078543	0.99347	0.0772326	1.00861	0.0783209	0.99577	0.0777247	0.987718	0.0752258	1.021	0.0773758	1.01499	0.0759012	0.995186	0.0737377	0.966237	0.0706238	0.957969	0.0692358	0.935174	0.0675786	0.92754	0.0687084	0.946401	0.0700576	0.902263	0.0661664	0.896703	0.0673297	0.873688	0.0655175	0.882617	0.0672087	0.86728	0.0660378	0.854589	0.0654218	0.846368	0.0643538	0.832636	0.0624159	0.790699	0.0582634	0.784614	0.0565598	0.781477	0.0568411	0.754713	0.0558338	0.713529	0.05178	0.72053	0.053238	0.720806	0.0553914	0.699771	0.0519183	0.695857	0.0539315	0.674104	0.0543723	0.648907	0.0514597	0.619688	0.0502329	0.602771	0.0490743	0.606038	0.0474836	0.535659	0.0411628	0.509307	0.0410423	0.472979	0.03812	0.442499	0.0339764	0.403949	0.0315944	0.358001	0.0290093	0.289299	0.0249879	0.279009	0.0260595	0.239293	0.0231532	0.207255	0.0216688	0.19779	0.0223903	0.158905	0.0205914	0.153061	0.019977	0.108344	0.0155914	0.0985498	0.0156629	0.0896635	0.014886	0.0503107	0.00960669	0.0314731	0.007093	0.0228663	0.00555881	0.00528527	0.00253961	0.00431319	0.00241581	0.00343647	0.00176598	9.83787e-06	9.83295e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-591.462	0.29923	0.0229892	9.45981e-05	7.20878e-05	0.00108579	0.000614993	0.0185631	0.00293408	0.126977	0.0113021	0.346496	0.0261672	0.607069	0.0443536	0.838921	0.0618062	1.00084	0.0716548	1.10992	0.0780493	1.1845	0.0834284	1.22172	0.084753	1.25637	0.0863399	1.28506	0.0886002	1.31114	0.0914175	1.32729	0.0940888	0.549946	0.0411863	0.624225	0.0463322	0.674599	0.0484134	0.735341	0.0520925	0.778973	0.0545014	0.827509	0.0581347	0.859492	0.060945	0.896156	0.0631782	0.916639	0.0637838	0.91353	0.0607309	0.927175	0.0610446	0.945849	0.0627944	0.934458	0.0598924	0.948439	0.0613999	0.945158	0.0612175	0.949132	0.0609542	0.974274	0.0628221	0.973545	0.0632387	0.982458	0.0631048	0.969514	0.0624608	0.953061	0.0612867	0.937421	0.0609892	0.941147	0.062746	0.98123	0.0683386	0.944334	0.0651063	0.954634	0.0666103	0.937835	0.0655864	0.94588	0.0684684	0.933338	0.0691929	0.919942	0.0681114	0.925612	0.0686513	0.919522	0.0676843	0.876193	0.0646954	0.870418	0.0644261	0.856724	0.061928	0.834896	0.0600683	0.798569	0.0580411	0.808379	0.0587522	0.790405	0.0565719	0.778325	0.0562466	0.755121	0.0554237	0.736023	0.0548211	0.714443	0.0534816	0.6919	0.0540032	0.647812	0.050249	0.650447	0.0507633	0.569038	0.0438219	0.562184	0.0439719	0.535466	0.0424987	0.497034	0.0399716	0.477871	0.0399924	0.435778	0.0360631	0.370387	0.0324784	0.350092	0.0318792	0.291788	0.0257528	0.227846	0.0227541	0.197579	0.0199275	0.18076	0.0202865	0.153224	0.0188356	0.117642	0.0164548	0.130154	0.0187007	0.117565	0.0177268	0.084424	0.013796	0.0531315	0.00920241	0.0359592	0.00680058	0.0129692	0.00478315	0.0081848	0.00389503	0.00552528	0.00287155	0.000102117	0.000102066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-578.17	0.311047	0.0239167	1.44367e-07	1.34734e-07	0.00046096	0.000309509	0.0182277	0.00213238	0.12861	0.00975822	0.351932	0.0251657	0.616316	0.0436458	0.841056	0.0591443	1.00907	0.0702463	1.13574	0.079086	1.21562	0.0835247	1.2744	0.087754	1.32215	0.0917693	1.34903	0.0936977	1.36735	0.0946129	1.38663	0.095373	0.580297	0.0416872	0.670922	0.0481314	0.732509	0.0520526	0.793591	0.0559111	0.846894	0.0596518	0.900756	0.0642455	0.934712	0.0655301	0.971033	0.0679211	1.01283	0.0707317	1.01591	0.0691379	1.02885	0.0706037	1.03973	0.0710458	1.04017	0.0705462	1.07156	0.0742637	1.04615	0.0708964	1.0418	0.0683756	1.0566	0.0678874	1.04941	0.0674249	1.04732	0.0668083	1.04131	0.0666266	1.02917	0.0664523	1.01341	0.0658387	1.00457	0.0665165	1.0072	0.0671062	0.992689	0.0662261	0.97768	0.0649631	0.96013	0.0639841	0.945083	0.062802	0.933324	0.062697	0.939719	0.0624512	0.930901	0.0623512	0.926976	0.0612205	0.887994	0.0587092	0.870456	0.0568548	0.864242	0.056791	0.869091	0.0579951	0.844248	0.0560395	0.828138	0.0542794	0.805424	0.0555443	0.778672	0.0542058	0.761203	0.0533795	0.753899	0.053408	0.753618	0.052983	0.725382	0.0502809	0.727427	0.0515543	0.702777	0.0505568	0.615813	0.0440436	0.583933	0.0429928	0.548575	0.0399657	0.51802	0.0378011	0.481738	0.0354086	0.452997	0.0339804	0.41157	0.0318082	0.374068	0.031077	0.31868	0.0267489	0.294244	0.026232	0.240889	0.0223379	0.200488	0.0211861	0.198495	0.0212003	0.134315	0.0161397	0.117875	0.0144982	0.107886	0.014322	0.0884316	0.0133292	0.0670451	0.0107188	0.054515	0.0087765	0.0199229	0.00485298	0.0103275	0.00407648	0.00562458	0.00268496	0.000102117	0.000102066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-564.879	0.347482	0.024631	0.00061702	0.000601953	0.00351826	0.00242532	0.0301762	0.00585249	0.161891	0.0140861	0.417136	0.0309111	0.703582	0.0490906	0.943065	0.0641998	1.12971	0.0764748	1.26029	0.0846918	1.3562	0.0909631	1.42299	0.0955194	1.46228	0.098286	1.514	0.103801	1.54893	0.106847	1.5657	0.108122	0.670005	0.0494534	0.760231	0.0558415	0.816945	0.0583263	0.873936	0.0615108	0.929833	0.0649416	0.975107	0.067257	1.0118	0.0693855	1.05009	0.0713672	1.08847	0.0739561	1.08525	0.0737507	1.11	0.0756723	1.1145	0.075219	1.12257	0.0775526	1.15136	0.0808404	1.12079	0.0765759	1.13799	0.0782136	1.14542	0.0775928	1.14077	0.0768832	1.14201	0.0777274	1.13614	0.0778237	1.1469	0.078258	1.13625	0.0778222	1.10086	0.0735749	1.09797	0.0723324	1.08617	0.0714209	1.08304	0.0724115	1.06579	0.070831	1.05542	0.0707251	1.03245	0.0686433	1.03954	0.0708523	1.01542	0.0695054	1.00497	0.0678032	0.974122	0.0656873	0.960982	0.0653763	0.95159	0.0648528	0.926689	0.063382	0.890311	0.0610427	0.867824	0.0594177	0.828924	0.0576171	0.795142	0.0560242	0.785897	0.0556642	0.774829	0.0545311	0.768869	0.0550295	0.750795	0.0529018	0.742441	0.0519731	0.725648	0.0512097	0.667215	0.046917	0.643963	0.0460218	0.611513	0.0446112	0.591762	0.0430484	0.582587	0.0450951	0.54545	0.0398853	0.486549	0.0366905	0.470161	0.0373847	0.406921	0.0347204	0.354463	0.0316263	0.310912	0.0299273	0.272997	0.02877	0.249982	0.0273368	0.198892	0.0233532	0.182328	0.0226003	0.1649	0.0222716	0.115344	0.0164574	0.082829	0.0115145	0.0615835	0.0100488	0.0338496	0.0075909	0.0283552	0.00747125	0.0140116	0.00461448	0.00163418	0.00153459	0.000109883	0.000109828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-551.588	0.358906	0.0257804	1.38077e-07	1.17165e-07	0.000201687	5.61368e-05	0.023326	0.00227577	0.156768	0.0119179	0.410788	0.028932	0.701234	0.0484543	0.943182	0.0645275	1.12649	0.0760849	1.24651	0.0830661	1.33549	0.0891809	1.40365	0.0941051	1.44452	0.0967093	1.47175	0.0988359	1.49195	0.100623	1.50386	0.100575	0.658429	0.0457692	0.743677	0.0504234	0.79405	0.0528787	0.85742	0.0572436	0.910823	0.0601895	0.96262	0.0629053	1.01039	0.0665719	1.04413	0.0685129	1.08419	0.0712656	1.09675	0.0712753	1.11428	0.0731366	1.11624	0.0716312	1.11419	0.0711544	1.13204	0.0732081	1.09931	0.069915	1.10348	0.0691648	1.12334	0.0695466	1.13274	0.071385	1.12561	0.0704125	1.1181	0.0701598	1.11978	0.0705996	1.11338	0.0708437	1.11236	0.0700396	1.11576	0.0699576	1.11706	0.0708393	1.12316	0.0728025	1.10762	0.0705547	1.09593	0.0691266	1.08594	0.0687347	1.07553	0.0685494	1.07206	0.0691841	1.07536	0.0702587	1.0507	0.0704972	1.03567	0.0693654	1.01088	0.0674398	0.980327	0.0656516	0.939107	0.0635144	0.927097	0.0615054	0.907652	0.0606082	0.885918	0.0593323	0.873736	0.0592268	0.866544	0.0609495	0.85249	0.0594924	0.803148	0.0583746	0.795277	0.0599526	0.775274	0.0582621	0.719026	0.0541101	0.692726	0.0525366	0.669469	0.0507715	0.638364	0.0474061	0.628006	0.045363	0.612016	0.0455447	0.542213	0.0405445	0.506061	0.0395003	0.438715	0.0337598	0.37945	0.0304	0.333486	0.0273934	0.295981	0.0264968	0.289207	0.0263142	0.230146	0.0217763	0.209839	0.0223064	0.183458	0.0214498	0.124587	0.0163359	0.0910636	0.0116769	0.070889	0.00976408	0.0498939	0.00939188	0.0432924	0.00878959	0.0280842	0.00677724	0.00824453	0.00403374	0.00164314	0.00104767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-538.297	0.41465	0.0300696	0.000904714	0.000880429	0.00414941	0.00245457	0.0393934	0.00834839	0.191428	0.0180194	0.468063	0.0351471	0.775398	0.0549782	1.02564	0.0707394	1.21095	0.0820319	1.34634	0.0909489	1.42656	0.095351	1.47387	0.0974509	1.51201	0.0997746	1.54701	0.1017	1.57355	0.103367	1.57956	0.102822	0.705589	0.0503676	0.801679	0.0565614	0.861066	0.0582969	0.91826	0.0612658	0.970025	0.0646413	1.0078	0.0667856	1.02111	0.065469	1.06048	0.0685991	1.09544	0.0697453	1.08617	0.0674257	1.1046	0.068771	1.13107	0.0710377	1.13952	0.0726693	1.16427	0.0743681	1.14827	0.0732362	1.14752	0.0715754	1.18739	0.0740739	1.18765	0.0732333	1.18392	0.0736191	1.1712	0.0735023	1.15079	0.0727609	1.13209	0.0715543	1.13651	0.0717329	1.14894	0.0727166	1.12224	0.0712809	1.12627	0.0718059	1.1031	0.0700647	1.0833	0.06756	1.0884	0.0677304	1.05529	0.065591	1.04199	0.0637066	1.06573	0.0671499	1.042	0.0658412	1.03239	0.0652499	1.02284	0.0655798	0.984675	0.0636956	0.940902	0.0611725	0.941917	0.0618137	0.918227	0.0606023	0.877734	0.0585021	0.877324	0.0594989	0.882797	0.058522	0.871793	0.0563231	0.858958	0.0565553	0.849223	0.0555151	0.83153	0.0555646	0.747281	0.0480434	0.717734	0.0455395	0.685648	0.044223	0.651135	0.0406242	0.630175	0.0396985	0.623954	0.0391248	0.592412	0.0374687	0.582181	0.0380692	0.516736	0.0353457	0.493212	0.0364195	0.414924	0.0323273	0.375486	0.030963	0.354752	0.0306534	0.291704	0.0266334	0.276941	0.0279085	0.260879	0.0261942	0.185847	0.0215427	0.133744	0.01631	0.116152	0.015008	0.0773714	0.0113679	0.0706049	0.0114574	0.0542408	0.0101043	0.0160251	0.00484441	0.00526211	0.00176263	0.000414604	0.000404523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-525.005	0.382251	0.0251783	5.33908e-06	5.33615e-06	0.000902667	0.000787307	0.0269245	0.00240826	0.171015	0.0111947	0.435278	0.0276293	0.722239	0.0453001	0.962432	0.0604348	1.15037	0.0727935	1.28714	0.081805	1.38006	0.0874594	1.44097	0.0905562	1.47552	0.0921069	1.50361	0.0936995	1.51273	0.0938636	1.51345	0.0931228	0.684074	0.0440817	0.767329	0.0499548	0.832165	0.0536472	0.895866	0.0577802	0.94924	0.0606704	0.997663	0.0639088	1.03595	0.0659347	1.06372	0.067567	1.10559	0.0705923	1.10875	0.0703404	1.1267	0.0714371	1.14776	0.0733966	1.14202	0.0731346	1.16566	0.075408	1.15392	0.073057	1.16097	0.0726453	1.16423	0.0723789	1.1627	0.0704193	1.16523	0.0716228	1.162	0.0718528	1.15809	0.0719709	1.16514	0.0728835	1.16081	0.0719221	1.18771	0.0739004	1.17818	0.0740171	1.17029	0.0746825	1.1525	0.0733569	1.1508	0.0720503	1.155	0.0714664	1.15166	0.0716985	1.13659	0.0692374	1.13142	0.0693577	1.12131	0.0681478	1.10091	0.0671383	1.0764	0.0657379	1.03772	0.063739	1.00067	0.0629146	0.981826	0.0635689	0.961486	0.0623261	0.930083	0.0600534	0.913269	0.0572704	0.891673	0.0542876	0.880507	0.0545389	0.881726	0.0561373	0.874417	0.0563595	0.85466	0.0539947	0.762868	0.0463502	0.725139	0.0434992	0.720103	0.0436569	0.670638	0.0401045	0.660304	0.0410636	0.628743	0.040101	0.583711	0.0382478	0.578309	0.0382177	0.544104	0.0363815	0.507417	0.0365334	0.472766	0.0346355	0.451238	0.0360891	0.412545	0.0339159	0.329944	0.0305663	0.311018	0.0288637	0.30527	0.0294165	0.224112	0.0242056	0.165262	0.0177059	0.130626	0.0151452	0.0880176	0.012023	0.0785426	0.0116991	0.0599683	0.0101381	0.0140437	0.00400406	0.00554962	0.00176921	0.00155753	0.00124506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-511.714	0.439874	0.0329945	0.0001368	0.000100409	0.0023595	0.00164427	0.0370496	0.00413342	0.203217	0.0157317	0.492147	0.0354024	0.799679	0.0561566	1.05697	0.0741806	1.23349	0.0857963	1.36447	0.0949723	1.4616	0.101267	1.51731	0.10455	1.56661	0.108909	1.59529	0.111806	1.60881	0.112002	1.61033	0.110852	0.73969	0.0519024	0.830517	0.0586949	0.895401	0.0626847	0.9564	0.0664712	1.01241	0.0700048	1.05674	0.0725537	1.09631	0.0751283	1.12617	0.0780421	1.15426	0.0796142	1.14203	0.0787463	1.17263	0.0826776	1.19083	0.0833248	1.19588	0.0825385	1.21216	0.0838859	1.21101	0.0842634	1.20605	0.0831463	1.23584	0.0863646	1.20996	0.0846173	1.22744	0.0846382	1.24639	0.0857551	1.24451	0.0849874	1.2228	0.0813016	1.21659	0.0811177	1.23599	0.0838311	1.23232	0.0830494	1.2441	0.0846127	1.21536	0.0799432	1.20636	0.0788079	1.18742	0.0778264	1.18062	0.0779039	1.15882	0.07543	1.16524	0.0767657	1.11153	0.0748959	1.09742	0.0739346	1.08749	0.072902	1.04836	0.0688214	1.02182	0.0657692	1.01694	0.0654956	1.02017	0.066228	0.976843	0.0643015	0.945497	0.0609922	0.924799	0.0594568	0.902446	0.0590075	0.870365	0.0580506	0.870741	0.0574134	0.853658	0.0582501	0.792095	0.0524746	0.776888	0.0515165	0.725521	0.0469931	0.681188	0.0422312	0.654801	0.0406274	0.641004	0.0406387	0.597821	0.0388741	0.592172	0.0383181	0.54869	0.0363246	0.505948	0.0342908	0.505784	0.0335657	0.461924	0.0336759	0.463629	0.0359682	0.397407	0.0327405	0.387189	0.0317814	0.373247	0.0310879	0.293021	0.0266543	0.220006	0.0196021	0.17326	0.0164934	0.110468	0.0136922	0.0994538	0.0137103	0.0747335	0.0116648	0.0250759	0.00543974	0.0125992	0.00338768	0.00530555	0.00216427	0.000504743	0.000504491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
