"#Z","energy (eV)","fraction","name"
87,14445.0000,0.23370,"Lb2"
88,14836.0000,0.23579,"Lb2"
89,15231.0000,0.23600,"Lb2"
90,15625.0000,0.23600,"Lb2"
91,16025.0000,0.23600,"Lb2"
92,16430.0000,0.23600,"Lb2"
93,16840.0000,0.23600,"Lb2"
94,17233.0000,0.23600,"Lb2"
95,17676.0000,0.23600,"Lb2"
21,458.0000,0.24120,"Lb3"
22,519.0000,0.11960,"Lb3"
23,585.0000,0.07559,"Lb3"
24,654.0000,0.06040,"Lb3"
25,721.0000,0.05169,"Lb3"
26,792.0000,0.04790,"Lb3"
27,866.0000,0.04660,"Lb3"
28,941.0000,0.00390,"Lb3"
29,1023.0000,0.00390,"Lb3"
30,1107.0000,0.00390,"Lb3"
31,1197.0000,0.04610,"Lb3"
32,1294.0000,0.04429,"Lb3"
33,1388.0000,0.04769,"Lb3"
34,1490.0000,0.04700,"Lb3"
35,1596.0000,0.04629,"Lb3"
36,1706.0000,0.04650,"Lb3"
37,1826.0000,0.04709,"Lb3"
38,1947.0000,0.04700,"Lb3"
39,2072.0000,0.05059,"Lb3"
40,2201.0000,0.05219,"Lb3"
41,2334.0000,0.06429,"Lb3"
42,2473.0000,0.06299,"Lb3"
43,2615.0000,0.06440,"Lb3"
44,2763.0000,0.06540,"Lb3"
45,2915.0000,0.06669,"Lb3"
46,3072.0000,0.06820,"Lb3"
47,3234.0000,0.07370,"Lb3"
48,3401.0000,0.07719,"Lb3"
49,3572.0000,0.08779,"Lb3"
50,3750.0000,0.15470,"Lb3"
51,3932.0000,0.15099,"Lb3"
52,4120.1000,0.14580,"Lb3"
53,4313.0000,0.14640,"Lb3"
54,4512.0000,0.14119,"Lb3"
55,4716.1000,0.13990,"Lb3"
56,4925.9000,0.13779,"Lb3"
57,5142.9000,0.13410,"Lb3"
58,5363.9000,0.13250,"Lb3"
59,5591.0000,0.13089,"Lb3"
60,5828.1000,0.12869,"Lb3"
61,6070.1000,0.12470,"Lb3"
62,6316.9000,0.12669,"Lb3"
63,6569.9000,0.12650,"Lb3"
64,6830.2000,0.12550,"Lb3"
65,7095.2000,0.12400,"Lb3"
66,7368.9000,0.12529,"Lb3"
67,7649.8000,0.12550,"Lb3"
68,7937.8000,0.12580,"Lb3"
69,8229.2000,0.12730,"Lb3"
70,8535.1000,0.12789,"Lb3"
71,8845.0000,0.13099,"Lb3"
72,9162.1000,0.13160,"Lb3"
73,9485.9000,0.13330,"Lb3"
74,9817.2000,0.07077,"Lb3"
75,10158.0000,0.12220,"Lb3"
76,10509.0000,0.10240,"Lb3"
77,10866.0000,0.08740,"Lb3"
78,11233.0000,0.07830,"Lb3"
79,11608.0000,0.06900,"Lb3"
80,11993.0000,0.06469,"Lb3"
81,12388.0000,0.06070,"Lb3"
82,12791.0000,0.06049,"Lb3"
83,13208.0000,0.06070,"Lb3"
84,13645.0000,0.06030,"Lb3"
85,14065.0000,0.06000,"Lb3"
86,14509.0000,0.06070,"Lb3"
87,14974.0000,0.05969,"Lb3"
88,15445.0000,0.06000,"Lb3"
89,15932.0000,0.06000,"Lb3"
90,16425.0000,0.06000,"Lb3"
91,16933.0000,0.06000,"Lb3"
92,17456.0000,0.06000,"Lb3"
93,17989.0000,0.06000,"Lb3"
94,18523.0000,0.06000,"Lb3"
95,19106.0000,0.06000,"Lb3"
21,458.0000,0.12609,"Lb4"
22,519.0000,0.06269,"Lb4"
23,585.0000,0.03979,"Lb4"
24,654.0000,0.03200,"Lb4"
25,721.0000,0.02750,"Lb4"
26,792.0000,0.02569,"Lb4"
27,866.0000,0.02509,"Lb4"
28,941.0000,0.02370,"Lb4"
29,1023.0000,0.02290,"Lb4"
30,1107.0000,0.02359,"Lb4"
31,1197.0000,0.02520,"Lb4"
32,1286.0000,0.02439,"Lb4"
33,1388.0000,0.02600,"Lb4"
34,1490.0000,0.02479,"Lb4"
35,1596.0000,0.02500,"Lb4"
36,1697.0000,0.02490,"Lb4"
37,1817.0000,0.02569,"Lb4"
38,1936.0000,0.02629,"Lb4"
39,2060.0000,0.02859,"Lb4"
40,2187.0000,0.02990,"Lb4"
41,2319.0000,0.03729,"Lb4"
42,2455.0000,0.03669,"Lb4"
43,2596.0000,0.03759,"Lb4"
44,2741.0000,0.03850,"Lb4"
45,2890.0000,0.03950,"Lb4"
46,3045.0000,0.04070,"Lb4"
47,3203.0000,0.04440,"Lb4"
48,3367.0000,0.04690,"Lb4"
49,3535.0000,0.05349,"Lb4"
50,3708.0000,0.09480,"Lb4"
51,3885.9000,0.09320,"Lb4"
52,4069.0000,0.09060,"Lb4"
53,4257.0000,0.09189,"Lb4"
54,4450.0000,0.08929,"Lb4"
55,4649.1000,0.08869,"Lb4"
56,4851.0000,0.08859,"Lb4"
57,5061.1000,0.08720,"Lb4"
58,5276.0000,0.08699,"Lb4"
59,5497.1000,0.08640,"Lb4"
60,5721.1000,0.08580,"Lb4"
61,5954.9000,0.07799,"Lb4"
62,6195.0000,0.08689,"Lb4"
63,6437.9000,0.08740,"Lb4"
64,6686.1000,0.08789,"Lb4"
65,6939.1000,0.08740,"Lb4"
66,7203.2000,0.08910,"Lb4"
67,7470.1000,0.09039,"Lb4"
68,7744.0000,0.09220,"Lb4"
69,8024.1000,0.09449,"Lb4"
70,8311.9000,0.09589,"Lb4"
71,8605.0000,0.09960,"Lb4"
72,8904.1000,0.10189,"Lb4"
73,9211.1000,0.10449,"Lb4"
74,9523.8000,0.05649,"Lb4"
75,9845.2000,0.09869,"Lb4"
76,10174.0000,0.08369,"Lb4"
77,10509.0000,0.07269,"Lb4"
78,10852.0000,0.06620,"Lb4"
79,11203.0000,0.05940,"Lb4"
80,11561.0000,0.05660,"Lb4"
81,11929.0000,0.05419,"Lb4"
82,12305.0000,0.05500,"Lb4"
83,12689.0000,0.05639,"Lb4"
84,13084.0000,0.05709,"Lb4"
85,13489.0000,0.05809,"Lb4"
86,13901.0000,0.06000,"Lb4"
87,14320.0000,0.06030,"Lb4"
88,14746.0000,0.06209,"Lb4"
89,15188.0000,0.00000,"Lb4"
90,15642.0000,0.05000,"Lb4"
91,16105.0000,0.04000,"Lb4"
92,16577.0000,0.04000,"Lb4"
93,17061.0000,0.04000,"Lb4"
94,17526.0000,0.04000,"Lb4"
95,18063.0000,0.04000,"Lb4"
57,5467.0000,0.00360,"Lb5"
58,5705.0000,0.00340,"Lb5"
59,5948.9000,0.00340,"Lb5"
60,6198.1000,0.00320,"Lb5"
61,6452.0000,0.00320,"Lb5"
62,6711.1000,0.00300,"Lb5"
63,6975.0000,0.00300,"Lb5"
64,7236.0000,0.00280,"Lb5"
65,7508.1000,0.00260,"Lb5"
66,7805.5000,0.00260,"Lb5"
67,8061.2000,0.00240,"Lb5"
68,8348.9000,0.00240,"Lb5"
69,8639.2000,0.00220,"Lb5"
70,8938.1000,0.00220,"Lb5"
71,9237.8000,0.00200,"Lb5"
72,9553.2000,0.00500,"Lb5"
73,9872.7000,0.00900,"Lb5"
74,10199.0000,0.01320,"Lb5"
75,10530.0000,0.01800,"Lb5"
76,10869.0000,0.02360,"Lb5"
77,11209.0000,0.03300,"Lb5"
78,11559.0000,0.03740,"Lb5"
79,11914.0000,0.04380,"Lb5"
80,12275.0000,0.04860,"Lb5"
81,12641.0000,0.05360,"Lb5"
82,13014.0000,0.05840,"Lb5"
83,13393.0000,0.06340,"Lb5"
84,13779.0000,0.06760,"Lb5"
85,14169.0000,0.07180,"Lb5"
86,14565.0000,0.07600,"Lb5"
87,14966.0000,0.07960,"Lb5"
88,15378.0000,0.08000,"Lb5"
89,15793.0000,0.08000,"Lb5"
90,16212.0000,0.08000,"Lb5"
91,16637.0000,0.08000,"Lb5"
92,17071.0000,0.08000,"Lb5"
93,17509.0000,0.08000,"Lb5"
94,17932.0000,0.08000,"Lb5"
95,18400.0000,0.08000,"Lb5"
62,6369.3000,0.01400,"Lb6"
63,6617.0000,0.01400,"Lb6"
64,6867.1000,0.01400,"Lb6"
65,7116.3000,0.01400,"Lb6"
66,7370.5000,0.01400,"Lb6"
67,7635.9000,0.01400,"Lb6"
68,7909.0000,0.01400,"Lb6"
69,8177.0000,0.01400,"Lb6"
70,8456.3000,0.01400,"Lb6"
71,8737.6000,0.01400,"Lb6"
72,9022.7000,0.01400,"Lb6"
73,9315.3000,0.01400,"Lb6"
74,9611.7000,0.01400,"Lb6"
75,9910.5000,0.01400,"Lb6"
76,10217.0000,0.01400,"Lb6"
77,10525.0000,0.01400,"Lb6"
78,10842.0000,0.01400,"Lb6"
79,11160.0000,0.01400,"Lb6"
80,11480.0000,0.01410,"Lb6"
81,11810.0000,0.01430,"Lb6"
82,12141.0000,0.01460,"Lb6"
83,12479.0000,0.01500,"Lb6"
84,12816.0000,0.01530,"Lb6"
85,13163.0000,0.01550,"Lb6"
86,13514.0000,0.01590,"Lb6"
87,13871.0000,0.01610,"Lb6"
88,14234.0000,0.01640,"Lb6"
89,14601.0000,0.01680,"Lb6"
90,14974.0000,0.01720,"Lb6"
91,15347.0000,0.01750,"Lb6"
92,15726.0000,0.01750,"Lb6"
93,16130.0000,0.01750,"Lb6"
94,16498.0000,0.01750,"Lb6"
95,16887.0000,0.01750,"Lb6"
37,1805.0000,0.00040,"Lb7"
38,1939.0000,0.00040,"Lb7"
39,2078.0000,0.00040,"Lb7"
40,2222.0000,0.00040,"Lb7"
41,2370.0000,0.00040,"Lb7"
42,2519.0000,0.00040,"Lb7"
43,2676.0000,0.00040,"Lb7"
44,2836.0000,0.00040,"Lb7"
45,3002.0000,0.00040,"Lb7"
46,3172.0000,0.00040,"Lb7"
47,3350.0000,0.00040,"Lb7"
48,3535.9000,0.00040,"Lb7"
49,3729.0000,0.00040,"Lb7"
50,3927.1000,0.00040,"Lb7"
51,4125.0000,0.00040,"Lb7"
52,4328.9000,0.00040,"Lb7"
53,4542.9000,0.00040,"Lb7"
54,4763.0000,0.00040,"Lb7"
55,4989.0000,0.00040,"Lb7"
56,5207.1000,0.00040,"Lb7"
57,5449.0000,0.00040,"Lb7"
58,5685.1000,0.00040,"Lb7"
59,5925.9000,0.00040,"Lb7"
60,6170.1000,0.00040,"Lb7"
61,6420.9000,0.00040,"Lb7"
62,6677.9000,0.00040,"Lb7"
63,6944.2000,0.00040,"Lb7"
64,7206.1000,0.00040,"Lb7"
65,7474.1000,0.00040,"Lb7"
66,7726.1000,0.00040,"Lb7"
67,8008.1000,0.00040,"Lb7"
68,8296.9000,0.00040,"Lb7"
69,8588.9000,0.00040,"Lb7"
70,8886.9000,0.00040,"Lb7"
71,9185.8000,0.00040,"Lb7"
72,9493.9000,0.00040,"Lb7"
73,9807.8000,0.00040,"Lb7"
74,10127.0000,0.00040,"Lb7"
75,10451.0000,0.00040,"Lb7"
76,10785.0000,0.00040,"Lb7"
77,11119.0000,0.00040,"Lb7"
78,11460.0000,0.00040,"Lb7"
79,11809.0000,0.00040,"Lb7"
80,12160.0000,0.00040,"Lb7"
81,12520.0000,0.00040,"Lb7"
82,12886.0000,0.00040,"Lb7"
83,13257.0000,0.00040,"Lb7"
84,13632.0000,0.00040,"Lb7"
85,14012.0000,0.00040,"Lb7"
86,14400.0000,0.00040,"Lb7"
87,14790.0000,0.00040,"Lb7"
88,15191.0000,0.00040,"Lb7"
89,15597.0000,0.00040,"Lb7"
90,16011.0000,0.00040,"Lb7"
91,16432.0000,0.00040,"Lb7"
92,16843.0000,0.00040,"Lb7"
93,17268.0000,0.00040,"Lb7"
94,17704.0000,0.00040,"Lb7"
95,18141.0000,0.00040,"Lb7"
78,11723.0000,0.00040,"Lb9"
79,12111.0000,0.00040,"Lb9"
80,12512.0000,0.00040,"Lb9"
81,12917.0000,0.00040,"Lb9"
82,13334.0000,0.00040,"Lb9"
83,13762.0000,0.00040,"Lb9"
84,14210.0000,0.00040,"Lb9"
85,14664.0000,0.00040,"Lb9"
86,15141.0000,0.00040,"Lb9"
87,15634.0000,0.00040,"Lb9"
88,16132.0000,0.00040,"Lb9"
89,16625.0000,0.00040,"Lb9"
90,17133.0000,0.00040,"Lb9"
91,17668.0000,0.00040,"Lb9"
92,18206.0000,0.00040,"Lb9"
93,18744.0000,0.00040,"Lb9"
94,19282.0000,0.00040,"Lb9"
95,19819.0000,0.00040,"Lb9"
39,2144.0000,0.00264,"Lg1"
40,2302.0000,0.00600,"Lg1"
41,2461.0000,0.00975,"Lg1"
42,2623.0000,0.01335,"Lg1"
43,2790.0000,0.01744,"Lg1"
44,2964.5000,0.02176,"Lg1"
45,3143.8000,0.02623,"Lg1"
46,3328.0000,0.03256,"Lg1"
47,3519.0000,0.03735,"Lg1"
48,3716.0000,0.04160,"Lg1"
49,3920.0000,0.04535,"Lg1"
50,4129.9000,0.05800,"Lg1"
51,4347.0000,0.06064,"Lg1"
52,4570.1000,0.06375,"Lg1"
53,4800.1000,0.06704,"Lg1"
54,5036.0000,0.06848,"Lg1"
55,5278.9000,0.07215,"Lg1"
56,5529.9000,0.07487,"Lg1"
57,5788.1000,0.07656,"Lg1"
58,6051.1000,0.07640,"Lg1"
59,6321.0000,0.07687,"Lg1"
60,6601.1000,0.07712,"Lg1"
61,6890.9000,0.07840,"Lg1"
62,7176.9000,0.07951,"Lg1"
63,7479.1000,0.08064,"Lg1"
64,7783.8000,0.08207,"Lg1"
65,8100.2000,0.08168,"Lg1"
66,8416.9000,0.08295,"Lg1"
67,8745.8000,0.08448,"Lg1"
68,9086.9000,0.08487,"Lg1"
69,9423.9000,0.08615,"Lg1"
70,9777.7000,0.08728,"Lg1"
71,10142.0000,0.08968,"Lg1"
72,10514.0000,0.08968,"Lg1"
73,10893.0000,0.09071,"Lg1"
74,11284.0000,0.05658,"Lg1"
75,11683.0000,0.08864,"Lg1"
76,12093.0000,0.08768,"Lg1"
77,12509.0000,0.08543,"Lg1"
78,12940.0000,0.08448,"Lg1"
79,13379.0000,0.08407,"Lg1"
80,13828.0000,0.08320,"Lg1"
81,14288.0000,0.08304,"Lg1"
82,14761.0000,0.08256,"Lg1"
83,15247.0000,0.08000,"Lg1"
84,15744.0000,0.08000,"Lg1"
85,16251.0000,0.08000,"Lg1"
86,16770.0000,0.08000,"Lg1"
87,17305.0000,0.08000,"Lg1"
88,17849.0000,0.08000,"Lg1"
89,18408.0000,0.08000,"Lg1"
90,18983.0000,0.08000,"Lg1"
91,19562.0000,0.08000,"Lg1"
92,20168.0000,0.08000,"Lg1"
93,20760.0000,0.08000,"Lg1"
94,21407.0000,0.08000,"Lg1"
95,22055.0000,0.08000,"Lg1"
39,2056.5000,0.00010,"Lg11"
40,2224.2000,0.00010,"Lg11"
41,2398.2000,0.00010,"Lg11"
42,2579.1000,0.00010,"Lg11"
43,2766.1000,0.00010,"Lg11"
44,2960.2000,0.00010,"Lg11"
45,3160.8000,0.00010,"Lg11"
46,3367.1000,0.00010,"Lg11"
47,3580.8000,0.00010,"Lg11"
48,3800.8000,0.00010,"Lg11"
49,4027.2000,0.00020,"Lg11"
50,4260.8000,0.00030,"Lg11"
51,4500.2000,0.00030,"Lg11"
52,4746.2000,0.00030,"Lg11"
53,4999.2000,0.00040,"Lg11"
54,5258.6000,0.00040,"Lg11"
55,5526.0000,0.00040,"Lg11"
56,5796.8000,0.00050,"Lg11"
57,6076.0000,0.00050,"Lg11"
58,6362.2000,0.00050,"Lg11"
59,6653.8000,0.00050,"Lg11"
60,6952.3000,0.00050,"Lg11"
61,7257.6000,0.00060,"Lg11"
62,7570.0000,0.00060,"Lg11"
63,7887.8000,0.00060,"Lg11"
64,8213.4000,0.00060,"Lg11"
65,8544.5000,0.00070,"Lg11"
66,8882.4000,0.00070,"Lg11"
67,9191.9000,0.00070,"Lg11"
68,9578.3000,0.00080,"Lg11"
69,9936.0000,0.00080,"Lg11"
70,10300.0000,0.00080,"Lg11"
71,10671.0000,0.00090,"Lg11"
72,11049.0000,0.00090,"Lg11"
73,11446.0000,0.00100,"Lg11"
74,11848.0000,0.00110,"Lg11"
75,12258.0000,0.00100,"Lg11"
76,12690.0000,0.00090,"Lg11"
77,13116.0000,0.00080,"Lg11"
78,13554.0000,0.00080,"Lg11"
79,14009.0000,0.00070,"Lg11"
80,14469.0000,0.00070,"Lg11"
81,14948.0000,0.00070,"Lg11"
82,15453.0000,0.00070,"Lg11"
83,15951.0000,0.00070,"Lg11"
84,16460.0000,0.00070,"Lg11"
85,16985.0000,0.00070,"Lg11"
86,17524.0000,0.00070,"Lg11"
87,18074.0000,0.00070,"Lg11"
88,18634.0000,0.00070,"Lg11"
89,19205.0000,0.00070,"Lg11"
90,19791.0000,0.00070,"Lg11"
91,20400.0000,0.00070,"Lg11"
92,21021.0000,0.00070,"Lg11"
93,21645.0000,0.00070,"Lg11"
94,22268.0000,0.00070,"Lg11"
95,22891.0000,0.00070,"Lg11"
31,1279.0000,0.00040,"Lg3"
32,1395.0000,0.00110,"Lg3"
33,1516.0000,0.00200,"Lg3"
34,1642.0000,0.00290,"Lg3"
35,1773.0000,0.00390,"Lg3"
36,1909.0000,0.00500,"Lg3"
37,2050.0000,0.00580,"Lg3"
38,2196.0000,0.00650,"Lg3"
39,2346.0000,0.00750,"Lg3"
40,2502.0000,0.00820,"Lg3"
41,2663.0000,0.01030,"Lg3"
42,2829.9000,0.01050,"Lg3"
43,3002.0000,0.01110,"Lg3"
44,3180.0000,0.01150,"Lg3"
45,3363.0000,0.01210,"Lg3"
46,3552.9000,0.01250,"Lg3"
47,3749.0000,0.01400,"Lg3"
48,3950.9000,0.01510,"Lg3"
49,4160.0000,0.01770,"Lg3"
50,4376.0000,0.03210,"Lg3"
51,4599.0000,0.03210,"Lg3"
52,4827.9000,0.03170,"Lg3"
53,5065.0000,0.03270,"Lg3"
54,5304.9000,0.03230,"Lg3"
55,5551.9000,0.03250,"Lg3"
56,5807.8000,0.03310,"Lg3"
57,6073.0000,0.03290,"Lg3"
58,6340.1000,0.03240,"Lg3"
59,6615.1000,0.03210,"Lg3"
60,6900.0000,0.03180,"Lg3"
61,7188.9000,0.03110,"Lg3"
62,7484.9000,0.03180,"Lg3"
63,7795.0000,0.03180,"Lg3"
64,8103.8000,0.03200,"Lg3"
65,8422.0000,0.03150,"Lg3"
66,8751.9000,0.03190,"Lg3"
67,9086.1000,0.03210,"Lg3"
68,9428.9000,0.03240,"Lg3"
69,9777.6000,0.03290,"Lg3"
70,10141.0000,0.03310,"Lg3"
71,10509.0000,0.03420,"Lg3"
72,10889.0000,0.03470,"Lg3"
73,11276.0000,0.03540,"Lg3"
74,11672.0000,0.03620,"Lg3"
75,12080.0000,0.03310,"Lg3"
76,12498.0000,0.02800,"Lg3"
77,12921.0000,0.02400,"Lg3"
78,13358.0000,0.02180,"Lg3"
79,13806.0000,0.01940,"Lg3"
80,14262.0000,0.01840,"Lg3"
81,14733.0000,0.01750,"Lg3"
82,15215.0000,0.01700,"Lg3"
83,15708.0000,0.01700,"Lg3"
84,16218.0000,0.01700,"Lg3"
85,16737.0000,0.01700,"Lg3"
86,17264.0000,0.01700,"Lg3"
87,17804.0000,0.01700,"Lg3"
88,18358.0000,0.01700,"Lg3"
89,18925.0000,0.01700,"Lg3"
90,19507.0000,0.01700,"Lg3"
91,20099.0000,0.01700,"Lg3"
92,20715.0000,0.01700,"Lg3"
93,21339.0000,0.01700,"Lg3"
94,21982.0000,0.01700,"Lg3"
95,22662.0000,0.01700,"Lg3"
49,4236.1000,0.00030,"Lg4"
50,4463.0000,0.00160,"Lg4"
51,4696.1000,0.00270,"Lg4"
52,4935.9000,0.00390,"Lg4"
53,5184.0000,0.00540,"Lg4"
54,5439.0000,0.00690,"Lg4"
55,5702.1000,0.00760,"Lg4"
56,5972.1000,0.00810,"Lg4"
57,6250.9000,0.00870,"Lg4"
58,6527.0000,0.00800,"Lg4"
59,6814.0000,0.00790,"Lg4"
60,7106.2000,0.00780,"Lg4"
61,7404.9000,0.00770,"Lg4"
62,7712.2000,0.00790,"Lg4"
63,8028.8000,0.00790,"Lg4"
64,8354.0000,0.00850,"Lg4"
65,8682.8000,0.00780,"Lg4"
66,9018.1000,0.00790,"Lg4"
67,9373.3000,0.00800,"Lg4"
68,9721.0000,0.00810,"Lg4"
69,10083.0000,0.00810,"Lg4"
70,10458.0000,0.00820,"Lg4"
71,10840.0000,0.00860,"Lg4"
72,11235.0000,0.00890,"Lg4"
73,11639.0000,0.00920,"Lg4"
74,12057.0000,0.00980,"Lg4"
75,12485.0000,0.00930,"Lg4"
76,12915.0000,0.00810,"Lg4"
77,13360.0000,0.00710,"Lg4"
78,13820.0000,0.00670,"Lg4"
79,14288.0000,0.00620,"Lg4"
80,14767.0000,0.00610,"Lg4"
81,15272.0000,0.00600,"Lg4"
82,15776.0000,0.00600,"Lg4"
83,16293.0000,0.00600,"Lg4"
84,16823.0000,0.00600,"Lg4"
85,17364.0000,0.00600,"Lg4"
86,17920.0000,0.00600,"Lg4"
87,18493.0000,0.00600,"Lg4"
88,19085.0000,0.00600,"Lg4"
89,19694.0000,0.00600,"Lg4"
90,20290.0000,0.00600,"Lg4"
91,20883.0000,0.00600,"Lg4"
92,21560.0000,0.00600,"Lg4"
93,22199.0000,0.00600,"Lg4"
94,22892.0000,0.00600,"Lg4"
95,23599.0000,0.00600,"Lg4"
72,11233.0000,0.00010,"Lg4'(satellite)"
73,11638.0000,0.00010,"Lg4'(satellite)"
74,12053.0000,0.00010,"Lg4'(satellite)"
75,12482.0000,0.00010,"Lg4'(satellite)"
76,12912.0000,0.00010,"Lg4'(satellite)"
77,13356.0000,0.00010,"Lg4'(satellite)"
78,13814.0000,0.00010,"Lg4'(satellite)"
79,14281.0000,0.00010,"Lg4'(satellite)"
80,14758.0000,0.00010,"Lg4'(satellite)"
81,15249.0000,0.00010,"Lg4'(satellite)"
82,15752.0000,0.00010,"Lg4'(satellite)"
83,16272.0000,0.00010,"Lg4'(satellite)"
84,16802.0000,0.00010,"Lg4'(satellite)"
85,17342.0000,0.00010,"Lg4'(satellite)"
86,17893.0000,0.00010,"Lg4'(satellite)"
87,18457.0000,0.00010,"Lg4'(satellite)"
88,19036.0000,0.00010,"Lg4'(satellite)"
89,19631.0000,0.00010,"Lg4'(satellite)"
90,20241.0000,0.00010,"Lg4'(satellite)"
91,20864.0000,0.00010,"Lg4'(satellite)"
92,21503.0000,0.00010,"Lg4'(satellite)"
93,22159.0000,0.00010,"Lg4'(satellite)"
94,22824.0000,0.00010,"Lg4'(satellite)"
95,23491.0000,0.00010,"Lg4'(satellite)"
21,400.0000,0.04570,"Lg5"
22,458.0000,0.02000,"Lg5"
23,519.0000,0.01190,"Lg5"
24,583.0000,0.00740,"Lg5"
25,648.9900,0.00580,"Lg5"
26,718.0000,0.00450,"Lg5"
27,790.9900,0.00350,"Lg5"
28,869.9900,0.00260,"Lg5"
29,952.9900,0.00210,"Lg5"
30,1039.0000,0.00180,"Lg5"
31,1130.0000,0.00220,"Lg5"
32,1224.0000,0.00200,"Lg5"
33,1336.0000,0.00210,"Lg5"
34,1453.0000,0.00220,"Lg5"
35,1575.0000,0.00220,"Lg5"
36,1703.0000,0.00230,"Lg5"
37,1835.0000,0.00240,"Lg5"
38,1969.0000,0.00250,"Lg5"
39,2110.0000,0.00250,"Lg5"
40,2255.0000,0.00250,"Lg5"
41,2406.0000,0.00220,"Lg5"
42,2563.0000,0.00220,"Lg5"
43,2724.0000,0.00230,"Lg5"
44,2891.0000,0.00230,"Lg5"
45,3064.0000,0.00240,"Lg5"
46,3243.0000,0.00240,"Lg5"
47,3428.0000,0.00250,"Lg5"
48,3619.0000,0.00260,"Lg5"
49,3815.0000,0.00270,"Lg5"
50,4018.0000,0.00320,"Lg5"
51,4227.9000,0.00320,"Lg5"
52,4442.9000,0.00330,"Lg5"
53,4664.9000,0.00340,"Lg5"
54,4893.0000,0.00330,"Lg5"
55,5128.0000,0.00340,"Lg5"
56,5369.9000,0.00350,"Lg5"
57,5619.9000,0.00350,"Lg5"
58,5873.9000,0.00350,"Lg5"
59,6134.9000,0.00350,"Lg5"
60,6404.9000,0.00350,"Lg5"
61,6682.8000,0.00350,"Lg5"
62,6967.1000,0.00360,"Lg5"
63,7255.0000,0.00360,"Lg5"
64,7552.8000,0.00370,"Lg5"
65,7851.8000,0.00360,"Lg5"
66,8165.2000,0.00370,"Lg5"
67,8480.2000,0.00370,"Lg5"
68,8811.7000,0.00380,"Lg5"
69,9143.1000,0.00380,"Lg5"
70,9488.7000,0.00380,"Lg5"
71,9841.2000,0.00390,"Lg5"
72,10199.0000,0.00390,"Lg5"
73,10569.0000,0.00390,"Lg5"
74,10946.0000,0.00390,"Lg5"
75,11332.0000,0.00380,"Lg5"
76,11728.0000,0.00370,"Lg5"
77,12132.0000,0.00360,"Lg5"
78,12550.0000,0.00350,"Lg5"
79,12971.0000,0.00350,"Lg5"
80,13408.0000,0.00350,"Lg5"
81,13849.0000,0.00340,"Lg5"
82,14305.0000,0.00340,"Lg5"
83,14770.0000,0.00350,"Lg5"
84,15247.0000,0.00350,"Lg5"
85,15735.0000,0.00350,"Lg5"
86,16236.0000,0.00350,"Lg5"
87,16750.0000,0.00350,"Lg5"
88,17276.0000,0.00350,"Lg5"
89,17817.0000,0.00350,"Lg5"
90,18368.0000,0.00350,"Lg5"
91,18931.0000,0.00350,"Lg5"
92,19510.0000,0.00350,"Lg5"
93,20104.0000,0.00350,"Lg5"
94,20705.0000,0.00350,"Lg5"
95,21307.0000,0.00350,"Lg5"
57,5865.0000,0.00090,"Lg6"
58,6141.0000,0.00090,"Lg6"
59,6421.8000,0.00080,"Lg6"
60,6710.0000,0.00080,"Lg6"
61,7004.9000,0.00080,"Lg6"
62,7305.8000,0.00080,"Lg6"
63,7613.1000,0.00080,"Lg6"
64,7924.1000,0.00070,"Lg6"
65,8245.0000,0.00070,"Lg6"
66,8574.0000,0.00070,"Lg6"
67,8902.8000,0.00070,"Lg6"
68,9252.9000,0.00060,"Lg6"
69,9605.6000,0.00060,"Lg6"
70,9975.1000,0.00060,"Lg6"
71,10341.0000,0.00050,"Lg6"
72,10730.0000,0.00140,"Lg6"
73,11129.0000,0.00250,"Lg6"
74,11537.0000,0.00370,"Lg6"
75,11953.0000,0.00480,"Lg6"
76,12383.0000,0.00620,"Lg6"
77,12818.0000,0.00860,"Lg6"
78,13268.0000,0.00950,"Lg6"
79,13728.0000,0.01090,"Lg6"
80,14195.0000,0.01190,"Lg6"
81,14684.0000,0.01290,"Lg6"
82,15178.0000,0.01300,"Lg6"
83,15684.0000,0.01300,"Lg6"
84,16218.0000,0.01300,"Lg6"
85,16758.0000,0.01300,"Lg6"
86,17301.0000,0.01300,"Lg6"
87,17851.0000,0.01300,"Lg6"
88,18415.0000,0.01300,"Lg6"
89,18998.0000,0.01300,"Lg6"
90,19599.0000,0.01300,"Lg6"
91,20217.0000,0.01300,"Lg6"
92,20844.0000,0.01300,"Lg6"
93,21487.0000,0.01300,"Lg6"
94,22151.0000,0.01300,"Lg6"
95,22828.0000,0.01300,"Lg6"
37,1860.0000,0.00010,"Lg8"
38,2002.0000,0.00030,"Lg8"
39,2144.0000,0.00030,"Lg8"
40,2302.0000,0.00030,"Lg8"
41,2459.0000,0.00010,"Lg8"
42,2623.0000,0.00010,"Lg8"
43,2789.0000,0.00010,"Lg8"
44,2961.0000,0.00010,"Lg8"
45,3137.9000,0.00010,"Lg8"
46,3319.9000,0.00010,"Lg8"
47,3515.0000,0.00010,"Lg8"
48,3716.0000,0.00030,"Lg8"
49,3921.9000,0.00030,"Lg8"
50,4135.0000,0.00040,"Lg8"
51,4365.0000,0.00040,"Lg8"
52,4600.9000,0.00050,"Lg8"
53,4843.9000,0.00050,"Lg8"
54,5092.0000,0.00050,"Lg8"
55,5347.9000,0.00060,"Lg8"
56,5600.8000,0.00060,"Lg8"
