E(ev)->, Z(nm)|	50	Error	150	Error	250	Error	350	Error	450	Error	550	Error	650	Error	750	Error	850	Error	950	Error	1050	Error	1150	Error	1250	Error	1350	Error	1450	Error	1550	Error	1650	Error	1750	Error	1850	Error	1950	Error	2050	Error	2150	Error	2250	Error	2350	Error	2450	Error	2550	Error	2650	Error	2750	Error	2850	Error	2950	Error	3050	Error	3150	Error	3250	Error	3350	Error	3450	Error	3550	Error	3650	Error	3750	Error	3850	Error	3950	Error	4050	Error	4150	Error	4250	Error	4350	Error	4450	Error	4550	Error	4650	Error	4750	Error	4850	Error	4950	Error	5050	Error	5150	Error	5250	Error	5350	Error	5450	Error	5550	Error	5650	Error	5750	Error	5850	Error	5950	Error	6050	Error	6150	Error	6250	Error	6350	Error	6450	Error	6550	Error	6650	Error	6750	Error	6850	Error	6950	Error	7050	Error	7150	Error	7250	Error	7350	Error	7450	Error	7550	Error	7650	Error	7750	Error	7850	Error	7950	Error	8050	Error	8150	Error	8250	Error	8350	Error	8450	Error	8550	Error	8650	Error	8750	Error	8850	Error	8950	Error	9050	Error	9150	Error	9250	Error	9350	Error	9450	Error	9550	Error	9650	Error	9750	Error	9850	Error	9950	Error	
-631.336	1.95356	0.154886	1.826	0.140943	1.73648	0.131919	1.68333	0.127686	1.63968	0.124129	1.60339	0.121318	1.57758	0.119437	1.55193	0.117659	1.5256	0.115928	1.49155	0.112985	1.47289	0.11102	1.44869	0.109576	1.42122	0.106327	1.40171	0.105209	1.39413	0.104663	1.38301	0.104718	1.37543	0.104365	1.40369	0.10832	1.35659	0.102074	1.3261	0.0984133	1.31485	0.0981214	1.30983	0.097718	1.28286	0.0947181	1.26849	0.0940789	1.25021	0.093055	1.18998	0.0893621	1.16616	0.0870596	1.13662	0.0849918	1.11804	0.0841443	1.12989	0.0855599	1.10022	0.0848566	1.07957	0.0829181	1.08724	0.0831695	1.07582	0.0827609	1.03736	0.0796289	1.00491	0.0773406	0.987987	0.0767915	0.974281	0.0753908	0.960594	0.0731349	0.965691	0.0742388	0.944388	0.0726951	0.935023	0.0717178	0.884202	0.0680935	0.86064	0.0673874	0.863135	0.0718894	0.841759	0.0685053	0.830115	0.0670556	0.818734	0.0667229	0.799063	0.0644248	0.769571	0.0622584	0.746165	0.0596164	0.733687	0.0575084	0.705904	0.0563621	0.695004	0.0549031	0.670173	0.0542293	0.634192	0.0504535	0.615923	0.0491397	0.591825	0.0470592	0.54848	0.043464	0.550729	0.0456949	0.549938	0.0463975	0.535994	0.0465132	0.43795	0.0374704	0.445731	0.0384805	0.424052	0.0366418	0.368648	0.0325053	0.313365	0.0294995	0.277494	0.0268976	0.230456	0.0239536	0.207089	0.022379	0.173496	0.0199634	0.152509	0.019323	0.128203	0.0178021	0.113428	0.0175178	0.0860703	0.0149486	0.0581242	0.0113524	0.05193	0.0111563	0.0515344	0.0116046	0.0202227	0.00651869	0.0103797	0.00384982	0.00590349	0.00298684	0.00077277	0.000521932	0.000316156	0.000315998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-618.044	2.10653	0.170112	1.94221	0.149741	1.84661	0.139494	1.78639	0.134006	1.73757	0.12936	1.70128	0.126496	1.66412	0.12295	1.66721	0.125895	1.65928	0.127411	1.63337	0.125664	1.59054	0.119627	1.54146	0.113104	1.5244	0.11179	1.4919	0.108197	1.47095	0.108352	1.43613	0.10487	1.44062	0.106646	1.45525	0.110611	1.41731	0.107609	1.39184	0.102975	1.36525	0.100813	1.34168	0.0982481	1.31474	0.0948259	1.30864	0.0942392	1.29037	0.0922932	1.25216	0.0883259	1.20753	0.0842143	1.18899	0.0836127	1.13172	0.0779067	1.11669	0.0783549	1.07949	0.0749177	1.06049	0.0728665	1.05132	0.0716559	1.02896	0.0702856	1.01415	0.0688688	1.00613	0.0675613	1.0056	0.0680228	0.96885	0.0653731	0.951101	0.0652404	0.945611	0.0646513	0.903281	0.0632923	0.897106	0.0625326	0.865659	0.0609163	0.842111	0.0592969	0.841114	0.0598198	0.827702	0.0585209	0.825182	0.0600338	0.810468	0.0569411	0.758205	0.0516956	0.745376	0.0522382	0.738645	0.0524037	0.728925	0.0518171	0.689413	0.0489971	0.682575	0.0480278	0.666797	0.0476437	0.625431	0.0443565	0.616453	0.0444819	0.606855	0.0449383	0.600539	0.0444677	0.589601	0.0442898	0.569533	0.0447226	0.569059	0.0465938	0.486753	0.0396017	0.491084	0.0403455	0.471569	0.0388662	0.426249	0.0353605	0.404853	0.0359358	0.365057	0.0334287	0.313494	0.029791	0.289539	0.0289215	0.245673	0.0246303	0.199262	0.0234662	0.175529	0.021849	0.130558	0.0183319	0.133585	0.0195718	0.0931702	0.0145376	0.0838786	0.0164155	0.0829633	0.0173659	0.0612273	0.0143746	0.0377078	0.0089448	0.0235848	0.00653189	0.00751747	0.00427645	0.00626603	0.00389959	0.0026054	0.00260409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-604.753	2.2014	0.188087	2.05416	0.170668	1.95684	0.159981	1.89051	0.153306	1.83141	0.147039	1.78562	0.142943	1.75495	0.139301	1.74852	0.140626	1.72073	0.13836	1.69281	0.134925	1.66554	0.131047	1.63238	0.127052	1.61732	0.126184	1.61622	0.129715	1.59335	0.126519	1.57038	0.12538	1.54894	0.122852	1.57677	0.125389	1.52704	0.119199	1.493	0.115193	1.47347	0.113705	1.43032	0.10939	1.39085	0.107103	1.37721	0.106919	1.36854	0.106719	1.32251	0.100699	1.30662	0.0992108	1.30643	0.100234	1.25984	0.0964557	1.25074	0.0959591	1.21264	0.0938521	1.18563	0.0900397	1.21032	0.0916497	1.18575	0.0885346	1.14907	0.08506	1.10365	0.0806404	1.0827	0.0781715	1.04883	0.0758412	1.03113	0.0763712	1.04595	0.0774578	0.989267	0.0724683	0.976973	0.0732622	0.945985	0.0708168	0.949619	0.0721458	0.926936	0.0703513	0.909567	0.0693941	0.896802	0.0679582	0.878891	0.0656734	0.831446	0.0610677	0.821412	0.0590563	0.815558	0.0592398	0.786204	0.0581279	0.742081	0.0538219	0.747206	0.0551568	0.745769	0.0572657	0.722383	0.0535289	0.716479	0.0554286	0.693067	0.0557777	0.66646	0.0527497	0.635137	0.0513841	0.616659	0.0501298	0.618694	0.0483836	0.546365	0.0419154	0.518734	0.0417402	0.481018	0.0387208	0.449333	0.0344627	0.409708	0.0320079	0.362812	0.0293819	0.292918	0.0252925	0.282358	0.0263726	0.242102	0.0234288	0.209449	0.021893	0.199835	0.022623	0.160508	0.0208008	0.154499	0.0201628	0.109272	0.0157228	0.0993363	0.0157859	0.0903512	0.0149981	0.0506762	0.00967597	0.0316879	0.00714119	0.0230128	0.00559456	0.00531603	0.00255427	0.00433665	0.00242903	0.00345436	0.00177519	9.88519e-06	9.88025e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-591.462	2.15469	0.16566	1.99111	0.145391	1.8858	0.133913	1.81416	0.126785	1.76301	0.122827	1.7375	0.121976	1.70836	0.119936	1.69911	0.121845	1.65479	0.116871	1.611	0.112445	1.57527	0.110458	1.52449	0.105354	1.49776	0.102616	1.48255	0.10201	1.47394	0.102491	1.46037	0.103144	1.44025	0.102273	1.43973	0.102145	1.41355	0.099049	1.40806	0.0979318	1.38801	0.0963547	1.37931	0.096168	1.35406	0.095418	1.34596	0.0943358	1.31636	0.0908297	1.26945	0.0840941	1.24507	0.0815249	1.23317	0.0813216	1.18674	0.075502	1.17873	0.0758091	1.15316	0.0743013	1.13957	0.0729361	1.15253	0.074094	1.13472	0.0734844	1.13126	0.0724006	1.10376	0.0708376	1.07406	0.0688141	1.04859	0.068035	1.04421	0.0692779	1.08052	0.0747412	1.03153	0.0705916	1.03598	0.0717347	1.01025	0.0700741	1.0136	0.0727824	0.995316	0.0730796	0.977456	0.0717589	0.979657	0.0720897	0.969123	0.070818	0.920161	0.0675528	0.911002	0.0671192	0.893601	0.0643226	0.868538	0.062233	0.828421	0.0599625	0.836076	0.0605556	0.816257	0.058267	0.802207	0.0578111	0.77717	0.0568889	0.757007	0.0561858	0.733356	0.0546927	0.708221	0.0550759	0.662574	0.0511955	0.664099	0.0516573	0.580425	0.044572	0.572293	0.0446584	0.544559	0.0431543	0.504941	0.0405538	0.485072	0.0405643	0.441898	0.0365635	0.375249	0.0329136	0.354354	0.0322876	0.29519	0.0260652	0.230285	0.0229986	0.199556	0.0201228	0.182482	0.0204737	0.1546	0.0190026	0.118631	0.0165901	0.131204	0.0188518	0.118462	0.0178621	0.0850281	0.0138944	0.0534921	0.00926481	0.0361887	0.00684407	0.0130442	0.00481064	0.00822957	0.00391635	0.0055541	0.00288655	0.000102608	0.000102556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-578.17	2.14094	0.164501	1.9998	0.146717	1.90673	0.136757	1.84542	0.131064	1.79527	0.126033	1.75528	0.122616	1.72125	0.119688	1.69631	0.118171	1.65955	0.114506	1.63798	0.113287	1.60653	0.109977	1.58219	0.108645	1.56961	0.108687	1.55161	0.107611	1.53466	0.106054	1.52529	0.10476	1.52086	0.106378	1.54064	0.108036	1.52176	0.106595	1.50849	0.104896	1.48892	0.103379	1.48271	0.103831	1.45667	0.100877	1.43883	0.0993449	1.43721	0.0990856	1.39245	0.0935462	1.36441	0.0919306	1.34399	0.0904334	1.31344	0.087568	1.32273	0.089961	1.26872	0.0846889	1.2447	0.080816	1.24782	0.079764	1.22159	0.0780691	1.20583	0.0766578	1.18546	0.075636	1.15921	0.0745844	1.1319	0.0733669	1.11277	0.0735125	1.1086	0.0737699	1.0842	0.0721964	1.06113	0.0703364	1.03516	0.0686821	1.01445	0.0671299	0.996716	0.0666208	0.999174	0.0660966	0.986408	0.0658352	0.978426	0.0644161	0.9333	0.0615126	0.910874	0.0592894	0.901464	0.0590655	0.904197	0.0601231	0.876752	0.0579965	0.857868	0.0560541	0.832383	0.0572166	0.803181	0.0557499	0.783765	0.0548063	0.775831	0.054819	0.774513	0.0543223	0.74351	0.0514144	0.744194	0.0526191	0.717566	0.0514749	0.628398	0.0448349	0.594917	0.0436918	0.558307	0.0405994	0.526609	0.0383726	0.489069	0.0359023	0.459513	0.0344622	0.417136	0.032246	0.378573	0.0314621	0.32229	0.0270553	0.297373	0.0265016	0.24331	0.0225581	0.202491	0.0214008	0.200293	0.0213924	0.135472	0.0162805	0.118819	0.0146135	0.108704	0.0144311	0.0890611	0.0134244	0.067492	0.0107904	0.0548588	0.00883187	0.0200405	0.00488134	0.0103847	0.00409905	0.00565373	0.00269895	0.000102608	0.000102556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-564.879	2.28877	0.162262	2.14423	0.146476	2.05649	0.138449	2.00447	0.13455	1.95343	0.130558	1.91272	0.127676	1.87635	0.124682	1.84697	0.12289	1.82427	0.121817	1.79609	0.119638	1.77668	0.118417	1.75505	0.117149	1.72769	0.115559	1.73409	0.118416	1.73217	0.119098	1.71646	0.118132	1.69014	0.116013	1.69019	0.115939	1.64859	0.112387	1.62302	0.110284	1.60984	0.109554	1.58746	0.10751	1.56419	0.105922	1.54822	0.104226	1.54015	0.103852	1.48381	0.0998156	1.4709	0.0993294	1.44083	0.0965944	1.41352	0.0962995	1.41973	0.0983256	1.35729	0.0919218	1.35815	0.0930247	1.35031	0.0913695	1.32498	0.0891194	1.31163	0.0891777	1.28842	0.0881715	1.28798	0.0877664	1.26472	0.086456	1.21478	0.0809846	1.2052	0.0791986	1.18276	0.077525	1.17294	0.0781517	1.14729	0.0759414	1.13053	0.0754711	1.10056	0.0729131	1.10364	0.07485	1.07384	0.0731916	1.05895	0.0711783	1.02314	0.0687812	1.00569	0.0682215	0.993114	0.0675387	0.96494	0.0658387	0.92505	0.0632896	0.899022	0.0614014	0.857129	0.0594486	0.820624	0.0576979	0.809404	0.0571895	0.797029	0.0559688	0.789967	0.0564141	0.769618	0.0541119	0.759694	0.0530615	0.741074	0.052193	0.68082	0.0478251	0.656193	0.0468268	0.622423	0.045348	0.601512	0.0437052	0.591334	0.0456994	0.553105	0.0403894	0.492913	0.0371286	0.475818	0.0378022	0.411543	0.0351002	0.358179	0.0319451	0.314147	0.0302394	0.275776	0.0290574	0.25232	0.027593	0.20064	0.0235585	0.183872	0.0227949	0.166216	0.0224505	0.116174	0.0165765	0.083394	0.0115934	0.0619771	0.0101137	0.0340494	0.00763545	0.0285126	0.00751299	0.0140848	0.00463863	0.00164194	0.00154187	0.000110376	0.000110321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-551.588	2.26257	0.162603	2.11878	0.145936	2.0298	0.136474	1.97616	0.133406	1.93146	0.130109	1.89274	0.126755	1.86491	0.124891	1.83933	0.123281	1.8104	0.120674	1.7695	0.116898	1.74331	0.115566	1.72476	0.114878	1.70021	0.113131	1.68075	0.112416	1.66424	0.111842	1.64593	0.109774	1.63464	0.108528	1.63313	0.106979	1.58527	0.102591	1.57488	0.102853	1.55751	0.101109	1.54382	0.0993754	1.53908	0.0998819	1.51994	0.0983249	1.51937	0.0987826	1.48681	0.0956847	1.46406	0.095177	1.42973	0.091179	1.39403	0.0883395	1.39031	0.0890736	1.32688	0.0838267	1.31179	0.0818985	1.31898	0.0814433	1.3123	0.082375	1.2893	0.0804662	1.26655	0.0793433	1.25744	0.0792091	1.24005	0.0788904	1.22842	0.0773464	1.22414	0.0767919	1.21603	0.0770232	1.21531	0.078567	1.19072	0.0756285	1.17254	0.0738008	1.15614	0.0730324	1.14085	0.0725627	1.13356	0.0730309	1.13265	0.0738945	1.10196	0.0737985	1.08213	0.0723223	1.05316	0.0701468	1.01954	0.0681643	0.974872	0.0658059	0.959886	0.0635831	0.937865	0.0625495	0.913886	0.0611364	0.899507	0.060913	0.890938	0.0626016	0.875586	0.0610329	0.823469	0.0597559	0.814525	0.0612786	0.792319	0.0594161	0.733819	0.0551198	0.705968	0.05345	0.681555	0.0516118	0.649275	0.0481557	0.637911	0.0460387	0.621167	0.0462038	0.549647	0.0410809	0.512346	0.039982	0.443816	0.0341571	0.383389	0.0307095	0.336774	0.0276641	0.298911	0.0267575	0.291862	0.0265538	0.232129	0.0219625	0.211583	0.0224922	0.184905	0.0216188	0.125514	0.0164576	0.0917018	0.0117596	0.0713416	0.00982656	0.0501922	0.00944938	0.0435379	0.00884062	0.0282336	0.00681376	0.00828707	0.00405482	0.0016505	0.00105236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-538.297	2.49922	0.181319	2.31793	0.160064	2.20104	0.147744	2.13734	0.143471	2.07932	0.139271	2.03208	0.135533	1.98684	0.131967	1.95355	0.129374	1.91455	0.126155	1.88909	0.125083	1.84669	0.121491	1.80174	0.117611	1.774	0.115817	1.76134	0.114829	1.75011	0.114159	1.72386	0.1116	1.69477	0.109866	1.71216	0.111858	1.68382	0.108453	1.65752	0.106493	1.63675	0.105841	1.60301	0.103196	1.54499	0.0972379	1.52984	0.0969871	1.52104	0.0952473	1.46175	0.0897713	1.44183	0.0888864	1.43892	0.089388	1.41636	0.089197	1.4189	0.0896328	1.3767	0.0871237	1.35721	0.084258	1.38863	0.0863924	1.37018	0.0842235	1.35124	0.0838455	1.32326	0.0828181	1.28947	0.0813527	1.25799	0.0795176	1.25366	0.0790796	1.25962	0.0797193	1.22234	0.07762	1.21904	0.0776605	1.18572	0.0751375	1.15884	0.0721189	1.15796	0.0718556	1.11807	0.0692546	1.09995	0.0670574	1.121	0.0704026	1.09228	0.0687733	1.07848	0.0679198	1.06576	0.0681377	1.02464	0.0661182	0.97723	0.063358	0.975318	0.0637898	0.949256	0.0624469	0.905938	0.0602179	0.903421	0.0610782	0.907353	0.0599923	0.894932	0.0577125	0.879898	0.0578142	0.868891	0.05666	0.849452	0.0566109	0.762865	0.0489392	0.731558	0.0463231	0.698124	0.0449417	0.662255	0.0412364	0.64029	0.0402597	0.633452	0.0396683	0.600753	0.0379549	0.589611	0.0385231	0.522837	0.0357515	0.498392	0.0367979	0.418956	0.0326471	0.379035	0.0312538	0.357881	0.0309197	0.294127	0.0268513	0.279149	0.0281272	0.262848	0.0263877	0.187145	0.0216881	0.134626	0.0164099	0.116874	0.0150955	0.0778332	0.011436	0.0709967	0.0115213	0.0545233	0.010157	0.0161028	0.00486766	0.00528674	0.00177088	0.000416409	0.000406284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-525.005	2.20458	0.145146	2.08316	0.133298	2.00999	0.126771	1.95534	0.122437	1.91446	0.119575	1.88248	0.117547	1.84983	0.115315	1.82913	0.114286	1.81987	0.114959	1.8055	0.114694	1.78512	0.113147	1.75938	0.110475	1.72899	0.107813	1.71032	0.106431	1.68181	0.104184	1.65212	0.101545	1.65433	0.102408	1.65025	0.103026	1.62913	0.101552	1.61719	0.101807	1.59817	0.100173	1.58263	0.0994826	1.56383	0.0979881	1.53572	0.0960101	1.53493	0.0966267	1.49061	0.0932274	1.46728	0.0916768	1.45963	0.0923556	1.41944	0.0899514	1.42112	0.0911665	1.38342	0.0872086	1.37064	0.0855059	1.35712	0.0842379	1.33837	0.0809746	1.32794	0.0816577	1.31097	0.0810301	1.29457	0.0803939	1.29251	0.0807417	1.27775	0.0790777	1.30048	0.0809102	1.27985	0.080309	1.26419	0.0804937	1.23706	0.0784895	1.22968	0.0768669	1.22711	0.0757518	1.21814	0.075656	1.19843	0.0728638	1.18937	0.0728106	1.17549	0.0713966	1.15044	0.0700908	1.12198	0.0684736	1.07937	0.0662397	1.03882	0.0652416	1.01669	0.065678	0.99386	0.0642876	0.959432	0.0617996	0.940141	0.0588329	0.91667	0.0556931	0.904075	0.0558639	0.903001	0.0573362	0.894412	0.057514	0.872659	0.0550065	0.778568	0.0472144	0.738958	0.0442266	0.733137	0.0443465	0.682101	0.0406964	0.670908	0.0416191	0.638417	0.0406339	0.592112	0.0387242	0.585848	0.0386513	0.550559	0.0367685	0.512921	0.0368899	0.477508	0.0349761	0.455622	0.0364402	0.416232	0.0342167	0.332688	0.0308122	0.313527	0.0290942	0.307601	0.0296354	0.225722	0.0243763	0.166378	0.0178216	0.131443	0.0152392	0.0885315	0.0120914	0.0789644	0.0117611	0.0602832	0.0101916	0.0141108	0.00402311	0.00557555	0.00177759	0.00156463	0.00125079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-511.714	2.42806	0.18236	2.27633	0.164371	2.18157	0.15488	2.11137	0.148819	2.06219	0.144347	2.01836	0.14071	1.98237	0.137385	1.96315	0.136657	1.91799	0.132774	1.89164	0.131465	1.87456	0.129729	1.84113	0.126713	1.82638	0.12682	1.80778	0.126725	1.78384	0.124173	1.75404	0.120736	1.75022	0.12115	1.75265	0.122406	1.72257	0.119441	1.70276	0.117523	1.6891	0.116245	1.66211	0.11361	1.63938	0.111751	1.61247	0.111004	1.58997	0.109199	1.52581	0.104633	1.52246	0.106533	1.50807	0.104962	1.48079	0.101703	1.47222	0.101521	1.44678	0.100639	1.42038	0.0980036	1.43609	0.100303	1.38915	0.0970308	1.39484	0.0962174	1.40223	0.0965175	1.3882	0.0947675	1.35326	0.0899852	1.33584	0.0890365	1.34941	0.0914404	1.33549	0.0898225	1.34089	0.0910261	1.30188	0.0854341	1.28673	0.0839546	1.26087	0.082495	1.25005	0.0823364	1.22281	0.0794871	1.22475	0.08052	1.16422	0.0783144	1.14567	0.0771021	1.13229	0.0758202	1.08949	0.0714481	1.05981	0.0681815	1.05179	0.0676819	1.05301	0.06829	1.00681	0.0662021	0.972674	0.0626758	0.950653	0.0611008	0.926914	0.0606071	0.892279	0.0594949	0.891501	0.0587529	0.872186	0.0594372	0.808459	0.0534882	0.791899	0.052426	0.739068	0.0477988	0.693211	0.0429269	0.665587	0.0412387	0.650976	0.0412104	0.606573	0.039378	0.600016	0.0387716	0.555503	0.0367262	0.511584	0.0346417	0.510903	0.0338894	0.466272	0.0339844	0.467635	0.0362755	0.400674	0.0330033	0.390279	0.0320311	0.376108	0.031325	0.295133	0.026846	0.221509	0.0197352	0.174363	0.0165986	0.111122	0.0137732	0.09999	0.0137832	0.0751238	0.011726	0.0251985	0.00546625	0.0126571	0.00340315	0.00532925	0.00217394	0.000506568	0.000506315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-498.423	2.48952	0.166609	2.32466	0.149319	2.23826	0.141694	2.18843	0.138151	2.14133	0.135281	2.10029	0.133009	2.06327	0.129859	2.01956	0.126419	1.99412	0.124911	1.97237	0.12431	1.94509	0.122466	1.91794	0.120128	1.90455	0.119286	1.8974	0.119654	1.89167	0.119572	1.88372	0.119959	1.85815	0.117808	1.84234	0.115809	1.79145	0.111614	1.74313	0.108103	1.71559	0.106502	1.67718	0.103671	1.64745	0.100851	1.63079	0.0998184	1.62607	0.0997235	1.57964	0.0961944	1.5613	0.0947925	1.54216	0.0931564	1.51739	0.0912186	1.51567	0.0913147	1.47873	0.0894352	1.46673	0.0887364	1.46421	0.0888336	1.44086	0.0879126	1.41539	0.086632	1.39998	0.0868722	1.37995	0.0859887	1.34173	0.0842301	1.35259	0.0865403	1.36472	0.0878669	1.35056	0.0856538	1.3384	0.0842328	1.30735	0.0828706	1.29907	0.0817042	1.28509	0.0829497	1.27586	0.083058	1.27255	0.083755	1.2732	0.0845164	1.23589	0.0825836	1.21751	0.082299	1.19228	0.0800575	1.14953	0.0754052	1.10957	0.0742949	1.10111	0.0738692	1.07789	0.0714625	1.04117	0.0685948	1.01842	0.0676792	0.994906	0.0660312	0.965976	0.0617976	0.948788	0.0618331	0.942772	0.0609047	0.944547	0.0625347	0.861596	0.0574884	0.849172	0.0554385	0.791256	0.0502608	0.756473	0.0477898	0.758699	0.0497271	0.724923	0.0472262	0.669665	0.044023	0.662363	0.0454527	0.625618	0.0421052	0.602322	0.0424357	0.578184	0.0410079	0.55891	0.0402696	0.523525	0.0396961	0.451593	0.0350984	0.461725	0.0352751	0.428579	0.0345574	0.338878	0.0290368	0.270453	0.023377	0.221224	0.0202021	0.150336	0.017302	0.137004	0.0161229	0.101504	0.0138851	0.0518488	0.00960773	0.0290937	0.00742044	0.0128556	0.0043683	0.0018039	0.00110745	7.53605e-05	7.53228e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-485.132	2.63113	0.172427	2.49667	0.159153	2.40371	0.150287	2.33081	0.144245	2.28302	0.141438	2.24105	0.138049	2.20918	0.135779	2.1882	0.135782	2.15116	0.133405	2.12047	0.13094	2.08862	0.128159	2.07846	0.127721	2.04235	0.124273	2.01046	0.12149	2.00424	0.121636	1.98284	0.119691	1.94362	0.116451	1.9387	0.116284	1.90381	0.113602	1.89616	0.113809	1.89148	0.113766	1.87184	0.112976	1.84091	0.111388	1.8363	0.111915	1.82676	0.112275	1.75988	0.106433	1.74	0.104985	1.7191	0.102705	1.67576	0.0998374	1.67328	0.101423	1.63343	0.0979786	1.61569	0.0974529	1.62224	0.0976511	1.59551	0.0954561	1.56772	0.0932186	1.54081	0.0920543	1.5335	0.0912181	1.49938	0.089014	1.46562	0.0871455	1.47122	0.0886769	1.43486	0.0860651	1.43791	0.0874728	1.42776	0.0879463	1.42411	0.0867969	1.42394	0.0861162	1.39662	0.083335	1.36342	0.0807192	1.36464	0.0829821	1.31011	0.078796	1.29994	0.0776145	1.30103	0.0771629	1.26779	0.07457	1.23537	0.0730951	1.21239	0.0711451	1.15117	0.0688026	1.10989	0.0661172	1.07563	0.0635282	1.05383	0.0628539	1.05241	0.062986	1.03805	0.0634259	1.02973	0.064108	1.01988	0.0649154	0.921349	0.0570935	0.894575	0.0546984	0.897467	0.0543481	0.860387	0.0532829	0.828939	0.0516492	0.779118	0.0478406	0.735273	0.0460421	0.717607	0.0464284	0.694961	0.0436432	0.641935	0.0403695	0.60237	0.0383389	0.574421	0.0410204	0.581981	0.0418227	0.547064	0.0418857	0.542933	0.0407446	0.490171	0.0374706	0.387085	0.0318485	0.334681	0.0278737	0.290957	0.0250188	0.23721	0.0233758	0.215281	0.0223645	0.168783	0.0190258	0.0755693	0.0114822	0.0460881	0.00812551	0.0166678	0.00494447	0.00374141	0.00159462	0.00267531	0.00171118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-471.84	2.64465	0.16694	2.50978	0.153194	2.41332	0.145026	2.35283	0.140586	2.29525	0.136408	2.24925	0.133661	2.20852	0.130902	2.17621	0.1292	2.16055	0.129451	2.1286	0.126189	2.10627	0.124467	2.08861	0.123591	2.06638	0.122369	2.03795	0.119883	2.01249	0.11843	1.99479	0.11753	1.98415	0.117122	1.9797	0.117636	1.94299	0.113524	1.93664	0.113598	1.92709	0.112336	1.91684	0.111623	1.92289	0.113595	1.91429	0.113828	1.9009	0.112755	1.87503	0.110283	1.86042	0.109794	1.82321	0.108266	1.77866	0.105988	1.75968	0.106501	1.70144	0.101654	1.68715	0.100464	1.68987	0.0987884	1.65347	0.0970049	1.63967	0.0969007	1.61295	0.0970831	1.60635	0.097569	1.59725	0.0969385	1.58689	0.0954692	1.59812	0.096883	1.55428	0.0930223	1.54543	0.0943111	1.51197	0.0953607	1.49938	0.0954789	1.49511	0.0959983	1.45894	0.0930347	1.43542	0.0914853	1.41489	0.0900233	1.36966	0.0867885	1.3345	0.0826457	1.30966	0.0809733	1.28483	0.0806719	1.24074	0.0775139	1.21498	0.0743986	1.16828	0.071843	1.11394	0.0689301	1.09163	0.0670811	1.05239	0.0655263	1.04534	0.0647812	1.02832	0.0624478	1.02947	0.0625132	1.01769	0.0620307	0.944949	0.0579379	0.913116	0.0556472	0.878149	0.0531786	0.842087	0.0516881	0.806789	0.050082	0.804325	0.0493174	0.742526	0.0453343	0.73956	0.0470266	0.703736	0.0454998	0.702375	0.0461091	0.670172	0.0451624	0.666093	0.0466634	0.638133	0.0458665	0.578998	0.0416482	0.579141	0.0427299	0.589325	0.0456997	0.481175	0.0384479	0.385763	0.0295416	0.346401	0.0269942	0.292721	0.0264062	0.269006	0.0252167	0.218306	0.0218857	0.086484	0.0112744	0.0624994	0.00948928	0.0310336	0.00611624	0.00259283	0.000928138	0.00148598	0.00116922	0.000683184	0.000657558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
