#E Channel (eV)	Total	Background	Characteristic	
4935	30.2019	30.2019	0	
4945	30.0842	30.0842	0	
4955	29.9681	29.9681	0	
4965	29.853	29.853	0	
4975	29.7384	29.7384	0	
4985	29.6237	29.6237	0	
4995	29.5084	29.5084	0	
5005	29.3923	29.3923	0	
5015	29.2751	29.2751	0	
5025	29.1565	29.1565	0	
5035	29.0362	29.0362	0	
5045	28.9141	28.9141	0	
5055	28.7901	28.7901	0	
5065	28.664	28.664	0	
5075	28.5358	28.5358	0	
5085	28.4055	28.4055	0	
5095	28.273	28.273	0	
5105	28.1385	28.1385	0	
5115	28.0203	28.0203	0	
5125	27.8822	27.8822	0	
5135	27.7426	27.7426	0	
5145	27.602	27.602	0	
5155	27.4609	27.4609	0	
5165	27.3199	27.3199	0	
5175	27.1796	27.1796	0	
5185	27.0409	27.0409	0	
5195	26.9045	26.9045	0	
5205	26.7712	26.7712	0	
5215	26.6417	26.6417	0	
5225	26.5167	26.5167	0	
5235	26.3968	26.3968	0	
5245	26.2821	26.2821	0	
5255	26.173	26.173	0	
5265	26.0691	26.0691	0	
5275	25.9704	25.9704	0	
5285	25.8762	25.8762	0	
5295	25.7858	25.7858	0	
5305	25.6985	25.6985	0	
5315	25.6133	25.6133	0	
5325	25.5292	25.5292	0	
5335	25.4454	25.4454	0	
5345	25.3609	25.3609	0	
5355	25.275	25.275	0	
5365	25.1869	25.1869	0	
5375	25.096	25.096	0	
5385	25.002	25.002	0	
5395	24.9227	24.9227	0	
5405	24.8215	24.8215	0	
5415	24.7166	24.7166	0	
5425	24.608	24.608	0	
5435	24.496	24.496	0	
5445	24.3809	24.3809	0	
5455	24.2632	24.2632	0	
5465	24.1435	24.1435	0	
5475	24.0224	24.0224	0	
5485	23.9008	23.9008	0	
5495	23.7794	23.7794	0	
5505	23.6591	23.6591	0	
5515	23.5406	23.5406	0	
5525	23.4248	23.4248	0	
5535	23.3122	23.3122	0	
5545	23.2032	23.2032	0	
5555	23.0984	23.0984	0	
5565	22.9977	22.9977	0	
5575	22.9011	22.9011	0	
5585	22.8086	22.8086	0	
5595	22.7198	22.7198	0	
5605	22.6342	22.6342	0	
5615	22.5515	22.5515	0	
5625	22.471	22.471	0	
5635	22.3924	22.3924	0	
5645	22.3153	22.3153	0	
5655	22.2392	22.2392	0	
5665	22.1639	22.1639	0	
5675	22.0892	22.0892	0	
5685	22.0151	22.0151	0	
5695	21.9415	21.9415	0	
5705	21.8684	21.8684	0	
5715	21.7959	21.7959	0	
5725	21.7241	21.7241	0	
5735	21.6529	21.6529	0	
5745	21.5825	21.5825	0	
5755	21.5126	21.5126	0	
5765	21.4433	21.4433	0	
5775	21.3742	21.3742	0	
5785	21.3051	21.3051	0	
5795	21.2358	21.2358	0	
5805	21.1659	21.1659	0	
5815	21.0952	21.0952	0	
5825	21.0232	21.0232	0	
5835	20.95	20.95	0	
5845	20.8752	20.8752	0	
5855	20.7989	20.7989	0	
5865	20.7211	20.7211	0	
5875	20.6419	20.6419	0	
5885	20.5617	20.5617	0	
5895	20.4808	20.4808	0	
5905	20.3995	20.3995	0	
5915	20.3184	20.3184	0	
5925	20.2379	20.2379	0	
5935	20.1586	20.1586	0	
5945	20.0808	20.0808	0	
5955	20.0049	20.0049	0	
5965	19.9315	19.9315	0	
5975	19.8606	19.8606	0	
5985	19.7926	19.7926	0	
5995	19.7275	19.7275	0	
6005	19.6653	19.6653	0	
6015	19.6057	19.6057	0	
6025	19.5485	19.5485	0	
6035	19.4931	19.4931	0	
6045	19.4388	19.4388	0	
6055	19.3847	19.3847	0	
6065	19.3296	19.3296	0	
6075	19.2725	19.2725	0	
6085	19.2119	19.2119	0	
6095	19.1466	19.1466	0	
6105	19.0752	19.0752	0	
6115	18.9968	18.9968	0	
6125	18.9102	18.9102	0	
6135	18.8151	18.8151	0	
6145	18.7226	18.7226	0	
6155	18.6104	18.6104	0	
6165	18.4904	18.4904	0	
6175	18.364	18.364	0	
6185	18.2325	18.2325	0	
6195	18.098	18.098	0	
6205	17.9623	17.9623	0	
6215	17.8277	17.8277	0	
6225	17.696	17.696	0	
6235	17.569	17.569	0	
6245	17.4482	17.4482	0	
6255	17.3346	17.3346	0	
6265	17.2287	17.2287	0	
6275	17.1307	17.1307	0	
6285	17.0402	17.0402	0	
6295	16.9565	16.9565	0	
6305	16.8785	16.8785	0	
6315	16.8051	16.8051	0	
6325	16.735	16.735	0	
6335	16.6667	16.6667	0	
6345	16.5992	16.5992	0	
6355	16.5314	16.5314	0	
6365	16.4626	16.4626	0	
6375	16.392	16.392	0	
6385	16.3193	16.3193	0	
6395	16.2446	16.2446	0	
6405	16.1677	16.1677	0	
6415	16.089	16.089	0	
6425	16.0088	16.0088	0	
6435	15.9274	15.9274	0	
6445	15.8566	15.8566	0	
6455	15.7742	15.7742	0	
6465	15.6917	15.6917	0	
6475	15.6096	15.6096	0	
6485	15.5281	15.5281	0	
6495	15.4474	15.4474	0	
6505	15.3676	15.3676	0	
6515	15.2888	15.2888	0	
6525	15.2112	15.2112	0	
6535	15.1346	15.1346	0	
6545	15.0593	15.0593	0	
6555	14.9852	14.9852	0	
6565	14.9124	14.9124	0	
6575	14.8408	14.8408	0	
6585	14.7706	14.7706	0	
6595	14.7017	14.7017	0	
6605	14.634	14.634	0	
6615	14.5676	14.5676	0	
6625	14.5024	14.5024	0	
6635	14.4383	14.4383	0	
6645	14.375	14.375	0	
6655	14.3123	14.3123	0	
6665	14.25	14.25	0	
6675	14.1878	14.1878	0	
6685	14.1252	14.1252	0	
6695	14.062	14.062	0	
6705	13.9977	13.9977	0	
6715	13.9321	13.9321	0	
6725	13.865	13.865	0	
6735	13.7963	13.7963	0	
6745	13.7259	13.7259	0	
6755	13.654	13.654	0	
6765	13.5809	13.5809	0	
6775	13.507	13.507	0	
6785	13.4328	13.4328	0	
6795	13.3588	13.3588	0	
6805	13.2857	13.2857	0	
6815	13.2141	13.2141	0	
6825	13.1445	13.1445	0	
6835	13.0774	13.0774	0	
6845	13.013	13.013	0	
6855	12.9514	12.9514	0	
6865	12.8927	12.8927	0	
6875	12.8366	12.8366	0	
6885	12.7828	12.7828	0	
6895	12.7306	12.7306	0	
6905	12.6795	12.6795	0	
6915	12.6289	12.6289	0	
6925	12.5781	12.5781	0	
6935	12.5265	12.5265	0	
6945	12.4736	12.4736	0	
6955	12.4191	12.4191	0	
6965	12.3626	12.3626	0	
6975	12.3042	12.3042	0	
6985	12.2439	12.2439	0	
6995	12.1819	12.1819	0	
7005	12.1184	12.1184	0	
7015	12.0539	12.0539	0	
7025	11.9887	11.9887	0	
7035	11.9231	11.9231	0	
7045	11.8577	11.8577	0	
7055	11.7928	11.7928	0	
7065	11.7285	11.7285	0	
7075	11.6652	11.6652	0	
7085	11.6029	11.6029	0	
7095	11.5418	11.5418	0	
7105	11.4817	11.4817	0	
7115	11.4228	11.4228	0	
7125	11.3648	11.3648	0	
7135	11.3076	11.3076	0	
7145	11.2512	11.2512	0	
7155	11.1954	11.1954	0	
7165	11.1401	11.1401	0	
7175	11.085	11.085	0	
7185	11.0302	11.0302	0	
7195	10.9756	10.9756	0	
7205	10.9212	10.9212	0	
7215	10.8668	10.8668	0	
7225	10.8127	10.8127	0	
7235	10.7589	10.7589	0	
7245	10.7056	10.7056	0	
7255	10.6593	10.6593	0	
7265	10.6074	10.6074	0	
7275	10.5567	10.5567	0	
7285	10.5073	10.5073	0	
7295	10.4595	10.4595	0	
7305	10.4135	10.4135	0	
7315	10.3695	10.3695	0	
7325	10.3275	10.3275	0	
7335	10.2876	10.2876	0	
7345	10.2496	10.2496	0	
7355	10.2133	10.2133	0	
7365	10.1783	10.1783	0	
7375	10.144	10.144	0	
7385	10.1101	10.1101	0	
7395	10.0757	10.0757	0	
7405	10.0404	10.0404	0	
7415	10.0035	10.0035	0	
7425	9.96449	9.96449	0	
7435	9.92312	9.92312	0	
7445	9.87914	9.87914	0	
7455	9.83255	9.83255	0	
7465	9.78356	9.78356	0	
7475	9.73257	9.73257	0	
7485	9.68015	9.68015	0	
7495	9.62701	9.62701	0	
7505	9.57396	9.57396	0	
7515	9.52182	9.52182	0	
7525	9.47143	9.47143	0	
7535	9.42352	9.42352	0	
7545	9.3787	9.3787	0	
7555	9.33743	9.33743	0	
7565	9.29997	9.29997	0	
7575	9.27284	9.27284	0	
7585	9.24302	9.24302	0	
7595	9.21663	9.21663	0	
7605	9.1932	9.1932	0	
7615	9.17215	9.17215	0	
7625	9.1528	9.1528	0	
7635	9.13441	9.13441	0	
7645	9.11624	9.11624	0	
7655	9.09754	9.09754	0	
7665	9.07762	9.07762	0	
7675	9.05581	9.05581	0	
7685	9.03155	9.03155	0	
7695	9.00434	9.00434	0	
7705	8.9738	8.9738	0	
7715	8.93962	8.93962	0	
7725	8.90163	8.90163	0	
7735	8.85975	8.85975	0	
7745	8.81402	8.81402	0	
7755	8.76459	8.76459	0	
7765	8.71172	8.71172	0	
7775	8.65575	8.65575	0	
7785	8.59712	8.59712	0	
7795	8.53632	8.53632	0	
7805	8.47388	8.47388	0	
7815	8.41035	8.41035	0	
7825	8.34629	8.34629	0	
7835	8.28221	8.28221	0	
7845	8.2186	8.2186	0	
7855	8.15587	8.15587	0	
7865	8.09436	8.09436	0	
7875	8.03433	8.03433	0	
7885	7.97598	7.97598	0	
7895	7.91941	7.91941	0	
7905	7.86466	7.86466	0	
7915	7.81171	7.81171	0	
7925	7.76048	7.76048	0	
7935	7.71087	7.71087	0	
7945	7.66273	7.66273	0	
7955	7.6159	7.6159	0	
7965	7.57021	7.57021	0	
7975	7.52548	7.52548	0	
7985	7.48156	7.48156	0	
7995	7.43829	7.43829	0	
8005	7.39555	7.39555	0	
8015	7.35324	7.35324	0	
8025	7.3113	7.3113	0	
8035	7.2697	7.2697	0	
8045	7.22847	7.22847	0	
8055	7.18767	7.18767	0	
8065	7.1474	7.1474	0	
8075	7.1078	7.1078	0	
8085	7.06904	7.06904	0	
8095	7.03129	7.03129	0	
8105	6.99475	6.99475	0	
8115	6.95957	6.95957	0	
8125	6.9259	6.9259	0	
8135	6.89384	6.89384	0	
8145	6.86341	6.86341	0	
8155	6.83459	6.83459	0	
8165	6.80729	6.80729	0	
8175	6.78133	6.78133	0	
8185	6.75646	6.75646	0	
8195	6.73236	6.73236	0	
8205	6.70865	6.70865	0	
8215	6.68491	6.68491	0	
8225	6.66067	6.66067	0	
8235	6.63543	6.63543	0	
8245	6.60869	6.60869	0	
8255	6.57996	6.57996	0	
8265	6.54874	6.54874	0	
8275	6.5146	6.5146	0	
8285	6.47712	6.47712	0	
8295	6.436	6.436	0	
8305	6.39099	6.39099	0	
8315	6.34194	6.34194	0	
8325	6.28885	6.28885	0	
8335	6.23184	6.23184	0	
8345	6.17114	6.17114	0	
8355	6.10718	6.10718	0	
8365	6.04046	6.04046	0	
8375	5.97164	5.97164	0	
8385	5.90147	5.90147	0	
8395	5.83073	5.83073	0	
8405	5.76024	5.76024	0	
8415	5.69079	5.69079	0	
8425	5.62608	5.62608	0	
8435	5.56078	5.56078	0	
8445	5.49835	5.49835	0	
8455	5.43909	5.43909	0	
8465	5.38314	5.38314	0	
8475	5.33045	5.33045	0	
8485	5.28077	5.28077	0	
8495	5.23374	5.23374	0	
8505	5.18885	5.18885	0	
8515	5.1455	5.1455	0	
8525	5.10304	5.10304	0	
8535	5.06083	5.06083	0	
8545	5.01823	5.01823	0	
8555	4.97466	4.97466	0	
8565	4.92962	4.92962	0	
8575	4.8827	4.8827	0	
8585	4.83361	4.83361	0	
8595	4.78217	4.78217	0	
8605	4.72829	4.72829	0	
8615	4.67203	4.67203	0	
8625	4.61351	4.61351	0	
8635	4.55297	4.55297	0	
8645	4.49072	4.49072	0	
8655	4.42716	4.42716	0	
8665	4.36272	4.36272	0	
8675	4.29788	4.29788	0	
8685	4.23314	4.23314	0	
8695	4.16901	4.16901	0	
8705	4.10597	4.10597	0	
8715	4.04446	4.04446	0	
8725	3.98487	3.98487	0	
8735	3.92752	3.92752	0	
8745	3.87262	3.87262	0	
8755	3.82031	3.82031	0	
8765	3.77356	3.77356	0	
8775	3.72635	3.72635	0	
8785	3.68151	3.68151	0	
8795	3.63879	3.63879	0	
8805	3.59792	3.59792	0	
8815	3.55856	3.55856	0	
8825	3.5204	3.5204	0	
8835	3.48312	3.48312	0	
8845	3.44644	3.44644	0	
8855	3.41014	3.41014	0	
8865	3.37405	3.37405	0	
8875	3.33808	3.33808	0	
8885	3.30221	3.30221	0	
8895	3.26649	3.26649	0	
8905	3.23102	3.23102	0	
8915	3.19597	3.19597	0	
